Time,CellId,RNTI,BWPId,SINR(dB)
1.02579,4,2,0,12.2371
1.02593,2,1,0,10.9372
1.02593,4,1,0,58.2527
1.02629,2,5,0,22.0414
1.02629,4,5,0,23.4447
1.0265,2,4,0,21.174
1.0265,4,4,0,19.8368
1.02664,2,3,0,8.48507
1.02664,4,3,0,0.104783
1.02679,2,2,0,10.5073
1.02679,4,2,0,12.1714
1.02693,2,1,0,10.9311
1.02693,4,1,0,58.3903
1.02729,2,5,0,22.0679
1.02729,4,5,0,23.4483
1.0275,2,4,0,21.185
1.0275,4,4,0,19.7117
1.02764,2,3,0,8.40051
1.02764,4,3,0,0.147922
1.02779,2,2,0,10.4282
1.02779,4,2,0,12.1231
1.02793,2,1,0,10.9846
1.02793,4,1,0,58.2194
1.02829,2,5,0,21.9183
1.02829,4,5,0,23.4265
1.0285,2,4,0,21.3464
1.0285,4,4,0,19.8472
1.02864,2,3,0,8.36539
1.02864,4,3,0,0.230509
1.02879,2,2,0,10.5891
1.02879,4,2,0,12.0586
1.02893,2,1,0,10.9282
1.02893,4,1,0,58.4751
1.02993,2,5,0,76.0257
1.02993,2,4,0,83.4561
1.02993,2,3,0,72.4486
1.02993,2,2,0,74.9055
1.02993,4,3,0,0.690245
1.03086,4,3,0,0.101573
1.03093,2,5,0,76.3797
1.03093,2,4,0,83.6822
1.03093,2,3,0,73.2773
1.03093,2,1,0,84.4872
1.03193,2,5,0,76.7359
1.03193,2,4,0,84.9324
1.03193,2,2,0,74.5081
1.03193,2,1,0,85.6338
1.03193,4,3,0,1.12889
1.03293,2,5,0,75.898
1.03293,2,4,0,83.4978
1.03293,2,3,0,72.4303
1.03293,2,2,0,74.8318
1.03293,4,3,0,0.608348
1.03393,2,5,0,76.5445
1.03393,2,4,0,83.8811
1.03393,2,3,0,73.4268
1.03393,2,1,0,84.6024
1.03393,4,3,0,0.108421
1.03493,2,3,0,72.6276
1.03493,2,2,0,74.476
1.03493,2,1,0,83.767
1.03493,4,3,0,-2.11183
1.03593,2,2,0,72.2949
1.03593,2,1,0,83.5098
1.03593,4,3,0,-2.86024
1.03629,2,5,0,76.6505
1.0365,2,4,0,84.5555
1.03664,2,3,0,73.6487
1.03679,2,2,0,74.8744
1.03693,4,3,0,22.7949
1.03693,2,1,0,85.7387
1.03729,2,5,0,76.6592
1.0375,2,4,0,84.458
1.03764,2,3,0,73.682
1.03779,2,2,0,74.8816
1.03793,4,3,0,22.7213
1.03793,2,1,0,85.7391
1.03829,2,5,0,76.7152
1.0385,2,4,0,84.4263
1.03864,2,3,0,73.6191
1.03879,2,2,0,74.9406
1.03893,4,3,0,22.6739
1.03893,2,1,0,85.716
1.03993,2,1,0,3.12776
1.03993,4,3,0,-5.77029
1.04093,2,2,0,1.95308
1.04093,4,3,0,-6.25163
1.04129,4,5,0,71.9661
1.04143,4,4,0,75.9094
1.04157,4,3,0,63.5226
1.04171,4,2,0,69.1348
1.04186,4,1,0,78.7675
1.04193,2,5,0,65.3494
1.04193,2,4,0,74.8702
1.04193,2,3,0,62.3952
1.04193,2,1,0,74.136
1.04229,4,5,0,79.0618
1.0425,4,4,0,83.5169
1.04264,4,3,0,71.2106
1.04279,4,2,0,74.1269
1.04293,2,3,0,24.2729
1.04293,4,1,0,86.1637
1.04329,2,5,0,21.8086
1.04329,4,5,0,23.3982
1.0435,2,4,0,21.2733
1.0435,4,4,0,20.4947
1.04364,2,3,0,8.72806
1.04364,4,3,0,0.376697
1.04379,2,2,0,10.194
1.04379,4,2,0,12.0161
1.04393,2,1,0,10.7062
1.04393,4,1,0,58.9452
1.04429,4,5,0,79.1481
1.0445,4,4,0,83.5586
1.04464,4,3,0,71.3218
1.04479,4,2,0,74.1793
1.04493,2,1,0,36.3191
1.04493,4,1,0,86.1389
1.04529,4,5,0,79.1191
1.0455,4,4,0,83.5717
1.04564,4,3,0,71.3702
1.04579,4,2,0,74.1684
1.04593,2,2,0,25.4588
1.04593,4,1,0,86.1357
1.04629,2,5,0,21.858
1.04629,4,5,0,23.4029
1.0465,2,4,0,21.3145
1.0465,4,4,0,20.5819
1.04664,2,3,0,8.72048
1.04664,4,3,0,0.599487
1.04679,2,2,0,10.1605
1.04679,4,2,0,12.025
1.04693,2,1,0,10.5364
1.04693,4,1,0,58.7785
1.04729,2,5,0,21.888
1.04729,4,5,0,23.4641
1.0475,2,4,0,21.3369
1.0475,4,4,0,20.6542
1.04764,2,3,0,8.75119
1.04764,4,3,0,0.607018
1.04779,2,2,0,10.1558
1.04779,4,2,0,12.0418
1.04793,2,1,0,10.5931
1.04793,4,1,0,58.7087
1.04893,2,5,0,76.5655
1.04893,2,4,0,84.694
1.04893,2,3,0,72.6815
1.04893,2,1,0,85.6144
1.04893,4,3,0,1.43989
1.04929,4,5,0,79.2183
1.0495,4,4,0,83.6765
1.04964,4,3,0,71.3054
1.04979,4,2,0,74.3215
1.04993,2,2,0,25.5465
1.04993,4,1,0,86.0378
1.05029,2,5,0,21.86
1.05029,4,5,0,23.2757
1.0505,2,4,0,21.5254
1.0505,4,4,0,20.5958
1.05064,2,3,0,8.80244
1.05064,4,3,0,0.354249
1.05079,2,2,0,10.1403
1.05079,4,2,0,12.0877
1.05093,2,1,0,10.4153
1.05093,4,1,0,58.9023
1.05193,2,5,0,76.2569
1.05193,2,4,0,83.4841
1.05193,2,3,0,73.2347
1.05193,4,3,0,-0.713772
1.05293,2,5,0,74.339
1.05293,2,4,0,82.7123
1.05293,2,3,0,70.6655
1.05293,2,1,0,83.4346
1.05293,4,5,0,21.8759
1.05293,4,3,0,1.22496
1.05329,2,5,0,76.5168
1.0535,2,4,0,84.4473
1.05364,2,3,0,73.683
1.05379,2,2,0,75.0897
1.05393,4,3,0,22.6637
1.05393,2,1,0,85.591
1.05429,2,5,0,21.9793
1.05429,4,5,0,23.2595
1.0545,2,4,0,21.4638
1.0545,4,4,0,20.6764
1.05464,2,3,0,8.59534
1.05464,4,3,0,0.421797
1.05479,2,2,0,10.3744
1.05479,4,2,0,11.9612
1.05493,2,1,0,10.186
1.05493,4,1,0,58.6291
1.05593,2,1,0,9.58772
1.05593,4,5,0,78.5897
1.05593,4,4,0,82.6515
1.05593,4,3,0,71.256
1.05593,4,2,0,71.3609
1.05629,2,5,0,22.1815
1.05629,4,5,0,23.2468
1.0565,2,4,0,21.4043
1.0565,4,4,0,20.7874
1.05664,2,3,0,8.42359
1.05664,4,3,0,0.43562
1.05679,2,2,0,10.432
1.05679,4,2,0,11.9612
1.05693,2,1,0,10.3342
1.05693,4,1,0,58.7699
1.05786,2,5,0,75.4744
1.05786,2,4,0,83.6342
1.05793,4,3,0,60.8534
1.05829,2,5,0,22.1213
1.05829,4,5,0,23.1654
1.0585,2,4,0,21.2275
1.0585,4,4,0,20.9508
1.05864,2,3,0,8.49869
1.05864,4,3,0,0.313501
1.05879,2,2,0,10.4799
1.05879,4,2,0,12.0563
1.05893,2,1,0,10.272
1.05893,4,1,0,58.5281
1.05986,2,5,0,76.5993
1.05986,2,4,0,84.7475
1.05986,2,3,0,72.7759
1.05986,2,1,0,85.6245
1.05993,4,3,0,61.4307
1.06029,4,5,0,79.127
1.0605,4,4,0,84.1427
1.06064,4,3,0,71.4837
1.06079,4,2,0,74.3966
1.06093,2,1,0,36.1819
1.06093,4,1,0,85.9061
1.06129,2,5,0,76.4696
1.0615,2,4,0,84.3657
1.06164,2,3,0,73.7935
1.06179,2,2,0,75.3471
1.06193,4,3,0,22.9613
1.06193,2,1,0,85.7928
1.06229,2,5,0,22.1702
1.06229,4,5,0,23.2989
1.0625,2,4,0,21.5014
1.0625,4,4,0,21.2864
1.06264,2,3,0,8.77439
1.06264,4,3,0,0.382798
1.06279,2,2,0,10.6442
1.06279,4,2,0,12.16
1.06293,2,1,0,10.1685
1.06293,4,1,0,58.7552
1.06393,2,5,0,74.4686
1.06393,2,4,0,82.6023
1.06393,2,3,0,70.642
1.06393,2,1,0,83.5519
1.06393,4,5,0,22.1305
1.06393,4,3,0,1.19144
1.06429,2,5,0,22.2738
1.06429,4,5,0,23.4791
1.0645,2,4,0,21.4392
1.0645,4,4,0,21.3177
1.06464,2,3,0,9.00027
1.06464,4,3,0,0.45875
1.06479,2,2,0,10.616
1.06479,4,2,0,11.9263
1.06493,2,1,0,10.2178
1.06493,4,1,0,58.7931
1.06529,2,5,0,22.1524
1.06529,4,5,0,23.4923
1.0655,2,4,0,21.4861
1.0655,4,4,0,21.1769
1.06564,2,3,0,9.10334
1.06564,4,3,0,0.550737
1.06579,2,2,0,10.7413
1.06579,4,2,0,11.8803
1.06593,2,1,0,10.2081
1.06593,4,1,0,58.7286
1.06629,2,5,0,22.1938
1.06629,4,5,0,23.4938
1.0665,2,4,0,21.5851
1.0665,4,4,0,21.212
1.06664,2,3,0,9.23752
1.06664,4,3,0,0.650492
1.06679,2,2,0,10.7052
1.06679,4,2,0,11.9769
1.06693,2,1,0,10.1039
1.06693,4,1,0,58.9358
1.06729,2,5,0,76.6585
1.0675,2,4,0,84.2992
1.06764,2,3,0,73.9935
1.06779,2,2,0,75.4329
1.06793,4,3,0,23.0626
1.06793,2,1,0,85.8125
1.06829,2,5,0,76.7286
1.0685,2,4,0,84.2468
1.06864,2,3,0,74.0737
1.06879,2,2,0,75.4235
1.06893,4,3,0,23.0662
1.06893,2,1,0,85.7911
1.06929,2,5,0,76.7901
1.0695,2,4,0,84.1977
1.06964,2,3,0,74.0183
1.06979,2,2,0,75.401
1.06993,4,3,0,23.0951
1.06993,2,1,0,85.7714
1.07093,2,5,0,76.9406
1.07093,2,4,0,84.5925
1.07093,2,3,0,72.9855
1.07093,2,1,0,85.5638
1.07093,4,3,0,1.48843
1.07193,2,5,0,22.5504
1.07193,2,4,0,21.4507
1.07193,2,3,0,7.63566
1.07193,2,1,0,9.71903
1.07193,4,5,0,22.2399
1.07193,4,4,0,18.2663
1.07193,4,3,0,0.939282
1.07193,4,2,0,6.38857
1.07229,2,5,0,22.3948
1.07229,4,5,0,23.4289
1.0725,2,4,0,21.5016
1.0725,4,4,0,20.778
1.07264,2,3,0,9.24002
1.07264,4,3,0,0.421549
1.07279,2,2,0,10.8184
1.07279,4,2,0,11.5897
1.07293,2,1,0,10.144
1.07293,4,1,0,58.9295
1.07329,2,5,0,22.3661
1.07329,4,5,0,23.3922
1.0735,2,4,0,21.5839
1.0735,4,4,0,20.7018
1.07364,2,3,0,9.32899
1.07364,4,3,0,0.40242
1.07379,2,2,0,10.7029
1.07379,4,2,0,11.6426
1.07393,2,1,0,10.2629
1.07393,4,1,0,58.9128
1.07429,2,5,0,22.394
1.07429,4,5,0,23.4495
1.07443,2,4,0,21.422
1.0745,4,4,0,34.6085
1.07457,2,3,0,26.466
1.07464,4,3,0,24.0343
1.07471,2,2,0,27.6835
1.07479,4,2,0,26.3127
1.07486,2,1,0,38.0788
1.07493,4,1,0,83.0529
1.07529,2,5,0,76.8189
1.0755,2,4,0,84.1539
1.07564,2,3,0,74.1404
1.07579,2,2,0,75.4005
1.07593,4,3,0,23.0595
1.07593,2,1,0,85.8231
1.07693,2,3,0,4.04947
1.07693,2,1,0,3.9369
1.07693,4,3,0,-3.31237
1.07693,4,2,0,2.95781
1.07729,2,5,0,76.9136
1.0775,2,4,0,84.101
1.07764,2,3,0,74.0905
1.07779,2,2,0,75.4074
1.07793,4,3,0,23.0572
1.07793,2,1,0,85.7922
1.07893,2,5,0,76.0683
1.07893,2,4,0,82.9762
1.07893,2,3,0,72.9718
1.07893,2,2,0,75.2642
1.07893,4,3,0,0.905779
1.07993,2,5,0,76.7875
1.07993,2,4,0,83.5286
1.07993,2,3,0,74.0313
1.07993,2,2,0,75.782
1.07993,2,1,0,84.643
1.07993,4,3,0,0.718633
1.08029,2,5,0,22.4397
1.08029,4,5,0,23.6383
1.0805,2,4,0,21.5255
1.0805,4,4,0,20.5429
1.08064,2,3,0,9.30652
1.08064,4,3,0,0.304305
1.08079,2,2,0,10.6962
1.08079,4,2,0,11.4802
1.08093,2,1,0,10.0113
1.08093,4,1,0,58.6159
1.08193,2,3,0,4.69146
1.08193,2,1,0,4.36996
1.08193,4,3,0,-3.81259
1.08193,4,2,0,2.00727
1.08229,2,5,0,22.3954
1.08229,4,5,0,23.5652
1.0825,2,4,0,21.5302
1.0825,4,4,0,20.3377
1.08264,2,3,0,9.27587
1.08264,4,3,0,0.28421
1.08279,2,2,0,10.8126
1.08279,4,2,0,11.5499
1.08293,2,1,0,10.0507
1.08293,4,1,0,58.3534
1.08329,2,5,0,76.8407
1.0835,2,4,0,84.1816
1.08364,2,3,0,74.2737
1.08379,2,2,0,75.3076
1.08393,4,3,0,22.981
1.08393,2,1,0,85.7038
1.08429,2,5,0,76.8781
1.0845,2,4,0,84.0423
1.08464,2,3,0,74.2129
1.08479,2,2,0,75.3074
1.08493,4,3,0,22.9655
1.08493,2,1,0,85.6962
1.08593,2,3,0,6.21028
1.08593,2,2,0,8.08022
1.08593,2,1,0,6.30144
1.08593,4,4,0,74.9011
1.08593,4,3,0,62.7489
1.08593,4,2,0,65.7618
1.08629,2,5,0,22.3511
1.08629,4,5,0,23.1908
1.0865,2,4,0,21.7381
1.0865,4,4,0,19.9345
1.08664,2,3,0,8.98677
1.08664,4,3,0,0.162114
1.08679,2,2,0,10.8342
1.08679,4,2,0,11.3769
1.08693,2,1,0,10.2283
1.08693,4,1,0,58.4864
1.08793,2,5,0,72.7016
1.08793,2,4,0,79.8092
1.08793,2,2,0,71.8752
1.08793,4,4,0,16.6751
1.08793,4,3,0,-0.47223
1.08829,2,5,0,22.2851
1.08829,4,5,0,22.9664
1.0885,2,4,0,21.6925
1.0885,4,4,0,19.8411
1.08864,2,3,0,8.91387
1.08864,4,3,0,0.300588
1.08879,2,2,0,10.859
1.08879,4,2,0,11.4578
1.08893,2,1,0,10.2798
1.08893,4,1,0,58.4656
1.08929,2,5,0,22.2202
1.08929,4,5,0,22.9901
1.0895,2,4,0,21.7657
1.0895,4,4,0,19.8116
1.08964,2,3,0,8.9615
1.08964,4,3,0,0.422445
1.08979,2,2,0,10.8336
1.08979,4,2,0,11.4766
1.08993,2,1,0,10.1831
1.08993,4,1,0,58.4639
1.09086,4,4,0,15.4165
1.09086,4,3,0,-1.38814
1.09093,2,3,0,63.2826
1.09093,2,2,0,68.3247
1.09093,2,1,0,75.8482
1.09129,2,5,0,76.7918
1.0915,2,4,0,84.208
1.09164,2,3,0,74.2617
1.09179,2,2,0,75.3817
1.09193,4,3,0,22.8874
1.09193,2,1,0,85.596
1.09229,2,5,0,74.9026
1.0925,2,4,0,82.6641
1.09264,2,3,0,72.743
1.09279,2,2,0,73.8309
1.09293,4,4,0,33.0611
1.09293,4,3,0,22.7248
1.09293,2,1,0,84.0861
1.09329,2,5,0,76.6476
1.09343,2,4,0,84.1308
1.09357,2,3,0,74.1705
1.09371,2,2,0,75.3098
1.09386,4,3,0,23.1715
1.09386,2,1,0,85.634
1.09493,2,5,0,75.9235
1.09493,2,4,0,83.1557
1.09493,2,3,0,73.1385
1.09493,2,2,0,75.1971
1.09493,4,3,0,0.894444
1.09593,2,1,0,2.52334
1.09593,4,3,0,50.517
1.09629,2,5,0,22.1361
1.09629,4,5,0,23.3869
1.0965,2,4,0,21.956
1.0965,4,4,0,19.6403
1.09664,2,3,0,9.03174
1.09664,4,3,0,0.211844
1.09679,2,2,0,11.0266
1.09679,4,2,0,11.665
1.09693,2,1,0,10.1172
1.09693,4,1,0,58.0468
1.09729,2,5,0,22.0928
1.09729,4,5,0,23.3523
1.0975,2,4,0,22.02
1.0975,4,4,0,19.6114
1.09764,2,3,0,9.06195
1.09764,4,3,0,0.175329
1.09779,2,2,0,10.9576
1.09779,4,2,0,11.5652
1.09793,2,1,0,10.0696
1.09793,4,1,0,58.2212
1.09829,2,5,0,22.0185
1.09829,4,5,0,23.3162
1.0985,2,4,0,22.0237
1.0985,4,4,0,19.5515
1.09864,2,3,0,9.10202
1.09864,4,3,0,0.206996
1.09879,2,2,0,10.8946
1.09879,4,2,0,11.5565
1.09893,2,1,0,10.0389
1.09893,4,1,0,58.2242
1.09929,2,5,0,76.6427
1.0995,2,4,0,84.2929
1.09964,2,3,0,74.2818
1.09979,2,2,0,75.2947
1.09993,4,3,0,22.6268
1.09993,2,1,0,85.7116
1.10029,4,5,0,79.0387
1.1005,4,4,0,82.8009
1.10064,4,3,0,71.1117
1.10079,4,2,0,73.7505
1.10093,2,1,0,36.0631
1.10093,4,1,0,85.5528
1.10186,2,3,0,72.4689
1.10186,2,2,0,74.0504
1.10186,2,1,0,84.8353
1.10193,4,3,0,61.1511
1.10293,2,5,0,75.5462
1.10293,2,4,0,83.2269
1.10293,2,3,0,72.7943
