Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.09929,DL,109,9,0,1,3,1,0,5,5,19712,24,1,0,62.5976,0,1.22125e-13
1.0995,DL,109,9,0,4,3,1,0,4,4,19712,24,1,0,70.2478,0,5.22693e-13
1.09964,DL,109,9,0,7,2,1,0,3,3,13140,24,1,0,60.2367,0,6.11059e-07
1.09979,DL,109,9,0,9,2,1,0,2,2,13140,24,1,0,61.2496,0,6.11059e-07
1.09993,DL,109,9,0,1,12,3,0,3,3,13140,24,1,2,16.3551,0,0.017679
1.09993,DL,109,9,0,11,2,1,0,1,1,13140,24,1,0,71.6665,0,6.11059e-07
1.10029,DL,110,0,0,1,3,3,0,5,5,10514,16,1,0,64.9937,0,0
1.1005,DL,110,0,0,4,3,3,0,4,4,24179,28,1,0,68.7558,1,1
1.10064,DL,110,0,0,7,2,3,0,3,3,466,0,1,0,57.0666,0,0
1.10079,DL,110,0,0,9,2,3,0,2,2,1110,4,1,0,59.7054,0,0
1.10093,DL,110,0,0,1,12,1,0,1,1,13140,24,1,2,29.7914,0,0
1.10093,DL,110,0,0,11,2,3,0,1,1,16118,28,1,0,71.5077,0,0
1.10186,DL,110,1,0,1,11,1,0,3,3,16118,28,1,1,52.0624,1,1
1.10186,DL,110,1,0,1,11,1,0,2,2,16118,28,1,1,64.2194,0,0.010608
1.10186,DL,110,1,0,1,11,1,0,1,1,16118,28,1,1,75.0056,0,0.457102
1.10193,DL,110,1,0,1,12,3,0,3,3,466,0,1,1,54.8794,0,0
1.10293,DL,110,2,0,1,12,1,0,5,5,19712,24,1,1,59.0411,0,0
1.10293,DL,110,2,0,1,12,1,0,4,4,19712,24,1,1,70.9597,0,0
1.10293,DL,110,2,0,1,12,1,0,3,3,13140,24,1,1,60.4452,0,0
1.10293,DL,110,2,0,1,12,1,0,2,2,13140,24,1,1,62.7178,0,0
1.10293,DL,110,2,0,1,12,3,0,3,3,13140,24,1,1,-5.34444,1,1
1.10386,DL,110,3,0,1,11,3,0,4,4,24179,28,1,1,6.06218,1,1
1.10386,DL,110,3,0,1,11,3,0,3,3,9637,20,1,1,-10.5542,1,1
1.10393,DL,110,3,0,1,12,1,0,5,5,14456,20,1,1,47.0178,0,0
1.10393,DL,110,3,0,1,12,1,0,4,4,14456,20,1,1,65.262,0,0
1.10393,DL,110,3,0,1,12,1,0,3,3,5607,14,1,1,61.5039,0,0
1.10393,DL,110,3,0,1,12,1,0,1,1,13140,24,1,1,72.1096,0,0
1.10429,DL,110,4,0,1,3,3,0,5,5,10514,16,1,0,64.0094,0,0
1.1045,DL,110,4,0,4,3,3,0,4,4,6483,12,1,0,67.9529,0,0
1.10464,DL,110,4,0,7,2,3,0,3,3,466,0,1,0,55.9401,0,0
1.10479,DL,110,4,0,9,2,3,0,2,2,1110,4,1,0,59.3771,0,0
1.10493,DL,110,4,0,1,12,1,0,2,2,5607,14,1,1,16.2157,0,0
1.10493,DL,110,4,0,1,12,1,0,1,1,5607,14,1,1,26.8597,0,0
1.10493,DL,110,4,0,11,2,3,0,1,1,16118,28,1,0,70.5217,0,0
1.10529,DL,110,5,0,1,3,1,0,5,5,19712,24,1,0,61.7495,1,0.981345
1.1055,DL,110,5,0,4,3,1,0,4,4,19712,24,1,0,69.7319,1,0.980123
1.10564,DL,110,5,0,7,2,1,0,3,3,13140,24,1,0,59.5493,1,1
1.10579,DL,110,5,0,9,2,1,0,2,2,13140,24,1,0,60.5974,1,1
1.10593,DL,110,5,0,1,12,3,0,4,4,24179,28,1,1,26.1323,0,0
1.10593,DL,110,5,0,11,2,1,0,1,1,13140,24,1,0,71.1382,1,1
1.10629,DL,110,6,0,1,3,3,0,5,5,19712,24,1,0,65.0125,0,5.86198e-14
1.1065,DL,110,6,0,4,3,3,0,4,4,19712,24,1,0,68.9371,0,2.66357e-09
1.10664,DL,110,6,0,7,2,3,0,3,3,13140,24,1,0,57.1858,0,6.11059e-07
1.10679,DL,110,6,0,9,2,3,0,2,2,13140,24,1,0,59.6992,0,6.11059e-07
1.10693,DL,110,6,0,1,12,1,0,3,3,16118,28,1,2,18.3907,0,0
1.10693,DL,110,6,0,11,2,3,0,1,1,16118,28,1,0,71.6114,0,0
1.10729,DL,110,7,0,1,3,1,0,5,5,19712,24,1,0,62.3708,0,1.19682e-13
1.1075,DL,110,7,0,4,3,1,0,4,4,19712,24,1,0,69.9932,0,6.79012e-13
1.10764,DL,110,7,0,7,2,1,0,3,3,9637,20,1,0,60.0149,0,0
1.10779,DL,110,7,0,9,2,1,0,2,2,9637,20,1,0,61.013,0,0
1.10793,DL,110,7,0,1,12,3,0,3,3,13140,24,1,2,16.4084,0,0.0120721
1.10793,DL,110,7,0,11,2,1,0,1,1,9637,20,1,0,71.495,0,0
1.10829,DL,110,8,0,1,3,1,0,5,5,19712,24,1,0,60.5176,1,1
1.1085,DL,110,8,0,4,3,1,0,4,4,19712,24,1,0,68.483,1,1
1.10864,DL,110,8,0,7,2,1,0,3,3,11390,22,1,0,58.389,1,1
1.10879,DL,110,8,0,9,2,1,0,2,2,11390,22,1,0,59.4465,1,1
1.10893,DL,110,8,0,1,12,3,0,4,4,24179,28,1,2,23.5378,0,0
1.10893,DL,110,8,0,1,12,3,0,3,3,9637,20,1,2,12.9607,0,0
1.10893,DL,110,8,0,11,2,1,0,1,1,9637,20,1,0,69.9071,1,1
1.10929,DL,110,9,0,1,3,1,0,5,5,24179,28,1,0,7.7983,1,1
1.10929,DL,110,9,0,1,3,3,0,5,5,19712,24,1,0,9.26562,1,1
1.1095,DL,110,9,0,4,3,1,0,4,4,24179,28,1,0,7.79313,1,1
1.1095,DL,110,9,0,4,3,3,0,4,4,6483,12,1,0,5.62668,0,0
1.10964,DL,110,9,0,7,2,1,0,3,3,16118,28,1,0,-4.98474,1,1
1.10964,DL,110,9,0,7,2,3,0,3,3,466,0,1,0,-13.4082,1,1
1.10979,DL,110,9,0,9,2,1,0,2,2,11390,22,1,0,-3.19877,1,1
1.10979,DL,110,9,0,9,2,3,0,2,2,13140,24,1,0,-2.54473,1,1
1.10993,DL,110,9,0,11,2,1,0,1,1,16118,28,1,0,-3.79837,1,1
1.10993,DL,110,9,0,11,2,3,0,1,1,16118,28,1,0,44.1501,0,0
1.11029,DL,111,0,0,1,3,3,0,5,5,17083,22,1,0,58.0522,1,1
1.11043,DL,111,0,0,4,2,3,0,4,4,9637,20,1,0,61.4043,1,1
1.11057,DL,111,0,0,6,2,3,0,3,3,9637,20,1,0,49.4121,1,1
1.11071,DL,111,0,0,8,2,3,0,2,2,9637,20,1,0,54.6495,1,1
1.11086,DL,111,0,0,10,2,3,0,1,1,16118,28,1,0,64.3086,0,0
1.11093,DL,111,0,0,1,12,1,0,5,5,19712,24,1,1,48.8127,0,0
1.11093,DL,111,0,0,1,12,1,0,4,4,19712,24,1,1,56.6023,0,0
1.11093,DL,111,0,0,1,12,1,0,3,3,13140,24,1,1,48.8747,0,0
1.11093,DL,111,0,0,1,12,1,0,2,2,13140,24,1,1,51.7476,0,0
1.11129,DL,111,1,0,1,3,3,0,5,5,17083,22,1,0,65.1676,0,0
1.1115,DL,111,1,0,4,3,3,0,4,4,24179,28,1,0,68.9652,1,1
1.11164,DL,111,1,0,7,2,3,0,3,3,9637,20,1,0,57.1874,0,0
1.11179,DL,111,1,0,9,2,3,0,2,2,9637,20,1,0,59.6438,0,0
1.11193,DL,111,1,0,1,12,1,0,1,1,13140,24,1,1,29.6163,0,0
1.11193,DL,111,1,0,11,2,3,0,1,1,16118,28,1,0,71.6265,0,0
1.11229,DL,111,2,0,1,3,1,0,5,5,17083,22,1,0,7.8272,1,1
1.11229,DL,111,2,0,1,3,3,0,5,5,19712,24,1,0,9.47674,1,1
1.1125,DL,111,2,0,4,3,1,0,4,4,17083,22,1,0,7.76706,1,1
1.1125,DL,111,2,0,4,3,3,0,4,4,19712,24,1,0,5.60134,1,1
1.11264,DL,111,2,0,7,2,1,0,3,3,14893,26,1,0,-4.93772,1,1
1.11264,DL,111,2,0,7,2,3,0,3,3,13140,24,1,0,-13.3657,1,1
1.11279,DL,111,2,0,9,2,1,0,2,2,11390,22,1,0,-3.16373,1,1
1.11279,DL,111,2,0,9,2,3,0,2,2,13140,24,1,0,-2.57092,1,1
1.11293,DL,111,2,0,11,2,1,0,1,1,11390,22,1,0,-3.81854,1,1
1.11293,DL,111,2,0,11,2,3,0,1,1,16118,28,1,0,44.0853,0,0
1.11329,DL,111,3,0,1,3,3,0,5,5,19712,24,1,0,58.2578,1,1
1.1135,DL,111,3,0,4,3,3,0,4,4,19712,24,1,0,61.3063,1,1
1.11364,DL,111,3,0,7,2,3,0,3,3,13140,24,1,0,49.401,1,1
1.11379,DL,111,3,0,9,2,3,0,2,2,13140,24,1,0,54.6363,1,1
1.11393,DL,111,3,0,1,12,1,0,5,5,19712,24,1,1,15.4708,0,0
1.11393,DL,111,3,0,1,12,1,0,4,4,19712,24,1,1,21.1167,0,0
1.11393,DL,111,3,0,1,12,1,0,3,3,11390,22,1,1,11.5507,0,0
1.11393,DL,111,3,0,1,12,1,0,1,1,9637,20,1,1,21.5523,0,0
1.11393,DL,111,3,0,11,2,3,0,1,1,16118,28,1,0,64.1469,0,0
1.11493,DL,111,4,0,1,12,1,0,5,5,24179,28,1,1,6.56808,1,1
1.11493,DL,111,4,0,1,12,1,0,4,4,24179,28,1,1,4.17067,1,1
1.11493,DL,111,4,0,1,12,1,0,3,3,16118,28,1,1,61.699,1,0.644163
1.11493,DL,111,4,0,1,12,1,0,2,2,11390,22,1,1,60.1365,0,0
1.11493,DL,111,4,0,1,12,3,0,5,5,19712,24,1,1,10.9199,0,0
1.11493,DL,111,4,0,1,12,3,0,3,3,466,0,1,1,-12.0746,1,1
1.11493,DL,111,4,0,1,12,3,0,2,2,13140,24,1,1,-3.25582,1,1
1.11593,DL,111,5,0,1,12,1,0,2,2,11390,22,1,1,0.162304,1,1
1.11593,DL,111,5,0,1,12,1,0,1,1,16118,28,1,1,-1.97472,1,1
1.11593,DL,111,5,0,1,12,3,0,5,5,17083,22,1,1,5.83244,0,0
1.11593,DL,111,5,0,1,12,3,0,4,4,9637,20,1,1,66.8872,0,0
1.11593,DL,111,5,0,1,12,3,0,3,3,9637,20,1,1,58.3328,0,0
1.11593,DL,111,5,0,1,12,3,0,2,2,9637,20,1,1,62.3787,0,0
1.11629,DL,111,6,0,1,3,1,0,5,5,24179,28,1,0,61.5894,1,1
1.1165,DL,111,6,0,4,3,1,0,4,4,24179,28,1,0,69.5812,1,1
1.11664,DL,111,6,0,7,2,1,0,3,3,16118,28,1,0,59.5032,1,1
1.11679,DL,111,6,0,9,2,1,0,2,2,16118,28,1,0,60.515,1,1
1.11693,DL,111,6,0,1,12,3,0,4,4,24179,28,1,1,26.1664,0,0
1.11693,DL,111,6,0,11,2,1,0,1,1,641,2,1,0,70.7745,0,0
1.11793,DL,111,7,0,1,12,1,0,5,5,17083,22,1,1,7.19149,0,0
1.11793,DL,111,7,0,1,12,1,0,4,4,17083,22,1,1,5.21846,0,0
1.11793,DL,111,7,0,1,12,1,0,2,2,11390,22,1,1,-3.15277,1,1
1.11793,DL,111,7,0,1,12,1,0,1,1,11390,22,1,1,-6.92058,1,1
1.11793,DL,111,7,0,1,12,3,0,5,5,19712,24,1,1,9.96833,0,0
1.11793,DL,111,7,0,1,12,3,0,4,4,19712,24,1,1,4.5584,0,0.0818615
1.11793,DL,111,7,0,1,12,3,0,3,3,13140,24,1,1,-14.0574,1,1
1.11793,DL,111,7,0,1,12,3,0,2,2,13140,24,1,1,-0.971575,1,1
1.11893,DL,111,8,0,1,12,1,0,3,3,14893,26,1,1,2.24471,1,1
1.11893,DL,111,8,0,1,12,3,0,5,5,19712,24,1,1,66.7044,0,0
1.11893,DL,111,8,0,1,12,3,0,4,4,19712,24,1,1,64.9229,0,0
1.11893,DL,111,8,0,1,12,3,0,3,3,13140,24,1,1,57.5563,0,0
1.11893,DL,111,8,0,1,12,3,0,2,2,13140,24,1,1,62.7759,0,0
1.11993,DL,111,9,0,1,12,1,0,5,5,24179,28,1,2,5.00849,0,0
1.11993,DL,111,9,0,1,12,1,0,4,4,24179,28,1,2,70.4562,0,0
1.11993,DL,111,9,0,1,12,1,0,3,3,16118,28,1,2,62.5025,0,0
1.11993,DL,111,9,0,1,12,3,0,3,3,466,0,1,2,-10.2434,0,1.63459e-06
1.11993,DL,111,9,0,1,12,3,0,2,2,13140,24,1,2,-3.67355,1,1
1.12029,DL,112,0,0,1,3,3,0,5,5,11827,18,1,0,64.1474,0,0
1.1205,DL,112,0,0,4,3,3,0,4,4,6483,12,1,0,67.9723,0,0
1.12064,DL,112,0,0,7,2,3,0,3,3,466,0,1,0,55.9001,0,0
1.12079,DL,112,0,0,9,2,3,0,2,2,641,2,1,0,59.3794,0,0
1.12093,DL,112,0,0,1,12,1,0,2,2,11390,22,1,2,16.0077,0,1.44329e-14
1.12093,DL,112,0,0,1,12,1,0,1,1,16118,28,1,2,26.3707,0,0
1.12093,DL,112,0,0,11,2,3,0,1,1,16118,28,1,0,70.6934,0,0
1.12129,DL,112,1,0,1,3,3,0,5,5,14456,20,1,0,58.0094,1,1
1.12143,DL,112,1,0,4,2,3,0,4,4,5607,14,1,0,61.3862,1,1
1.12157,DL,112,1,0,6,2,3,0,3,3,2570,8,1,0,49.4626,1,1
1.12171,DL,112,1,0,8,2,3,0,2,2,2570,8,1,0,54.8015,1,1
1.12186,DL,112,1,0,10,2,3,0,1,1,16118,28,1,0,64.3622,0,0
1.12193,DL,112,1,0,1,12,1,0,5,5,24179,28,1,1,52.1052,0,0
1.12193,DL,112,1,0,1,12,1,0,4,4,24179,28,1,1,60.3398,0,0
1.12193,DL,112,1,0,1,12,1,0,3,3,16118,28,1,1,50.3564,0,0
1.12193,DL,112,1,0,1,12,1,0,2,2,16118,28,1,1,50.738,0,0
1.12293,DL,112,2,0,1,12,1,0,2,2,11390,22,1,2,-3.35912,1,1
1.12293,DL,112,2,0,1,12,1,0,1,1,11390,22,1,2,-5.49158,1,1
1.12293,DL,112,2,0,1,12,3,0,3,3,13140,24,1,2,-12.2755,1,1
1.12293,DL,112,2,0,1,12,3,0,2,2,13140,24,1,2,-7.70896,1,1
1.12329,DL,112,3,0,1,3,3,0,5,5,10514,16,1,0,65.0346,0,0
1.1235,DL,112,3,0,4,3,3,0,4,4,5258,10,1,0,68.8968,0,0
1.12364,DL,112,3,0,7,2,3,0,3,3,466,0,1,0,57.1584,0,0
1.12379,DL,112,3,0,9,2,3,0,2,2,1110,4,1,0,59.7861,0,0
1.12393,DL,112,3,0,1,12,1,0,3,3,14893,26,1,2,18.2515,0,0
1.12393,DL,112,3,0,11,2,3,0,1,1,16118,28,1,0,71.9487,0,0
1.12429,DL,112,4,0,1,3,1,0,5,5,6483,12,1,0,61.9944,0,0
1.1245,DL,112,4,0,4,3,1,0,4,4,6483,12,1,0,69.9851,0,0
1.12464,DL,112,4,0,7,2,1,0,3,3,2570,8,1,0,59.9456,0,0
1.12479,DL,112,4,0,9,2,1,0,2,2,1110,4,1,0,60.8904,0,0
1.12493,DL,112,4,0,1,12,3,0,2,2,13140,24,1,3,17.0284,0,0
1.12493,DL,112,4,0,11,2,1,0,1,1,466,0,1,0,71.0866,0,0
1.12529,DL,112,5,0,1,3,1,0,5,5,14456,20,1,0,7.76317,1,1
1.12529,DL,112,5,0,1,3,3,0,5,5,19712,24,1,0,8.90609,1,1
1.1255,DL,112,5,0,4,3,1,0,4,4,11827,18,1,0,7.6171,1,1
1.1255,DL,112,5,0,4,3,3,0,4,4,19712,24,1,0,5.43614,1,1
1.12564,DL,112,5,0,7,2,1,0,3,3,2570,8,1,0,-4.92076,1,1
1.12564,DL,112,5,0,7,2,3,0,3,3,466,0,1,0,-13.3441,1,1
1.12579,DL,112,5,0,9,2,1,0,2,2,1110,4,1,0,-3.3025,0,0.0159691
1.12579,DL,112,5,0,9,2,3,0,2,2,1110,4,1,0,-2.77152,0,1.08961e-07
1.12593,DL,112,5,0,11,2,1,0,1,1,466,0,1,0,-3.81621,0,0
1.12593,DL,112,5,0,11,2,3,0,1,1,16118,28,1,0,44.4216,0,0
1.12629,DL,112,6,0,1,3,1,0,5,5,14456,20,1,0,56.6013,1,1
1.1265,DL,112,6,0,4,3,1,0,4,4,11827,18,1,0,64.5725,1,1
1.12664,DL,112,6,0,7,2,1,0,3,3,2570,8,1,0,54.6531,1,1
1.12679,DL,112,6,0,9,2,1,0,2,2,11390,22,1,0,55.6116,1,1
1.12693,DL,112,6,0,1,12,3,0,5,5,14456,20,1,1,17.6524,0,0
1.12693,DL,112,6,0,1,12,3,0,4,4,5607,14,1,1,19.7295,0,0
1.12693,DL,112,6,0,1,12,3,0,3,3,2570,8,1,1,7.99735,0,0
1.12693,DL,112,6,0,1,12,3,0,2,2,2570,8,1,1,12.3707,0,0
1.12693,DL,112,6,0,11,2,1,0,1,1,16118,28,1,0,65.8294,1,1
1.12793,DL,112,7,0,1,12,1,0,2,2,11390,22,1,3,-3.73231,1,1
1.12793,DL,112,7,0,1,12,1,0,1,1,11390,22,1,3,-5.38854,1,1
1.12793,DL,112,7,0,1,12,3,0,3,3,13140,24,1,3,-12.451,1,1
1.12793,DL,112,7,0,1,12,3,0,2,2,13140,24,1,3,-7.94777,1,1
1.12829,DL,112,8,0,1,3,1,0,5,5,24179,28,1,0,7.92102,1,1
1.12829,DL,112,8,0,1,3,3,0,5,5,10514,16,1,0,8.92146,0,1.20719e-06
1.1285,DL,112,8,0,4,3,1,0,4,4,24179,28,1,0,7.59233,1,1
1.1285,DL,112,8,0,4,3,3,0,4,4,6483,12,1,0,5.52444,0,1.9984e-15
1.12864,DL,112,8,0,7,2,1,0,3,3,16118,28,1,0,-4.89482,1,1
1.12864,DL,112,8,0,7,2,3,0,3,3,466,0,1,0,-13.37,1,1
1.12879,DL,112,8,0,9,2,1,0,2,2,641,2,1,0,-3.50092,0,0
1.12879,DL,112,8,0,9,2,3,0,2,2,466,0,1,0,-2.81154,0,0
1.12893,DL,112,8,0,11,2,1,0,1,1,466,0,1,0,-3.87152,0,0
1.12893,DL,112,8,0,11,2,3,0,1,1,16118,28,1,0,44.381,0,0
1.12929,DL,112,9,0,1,3,1,0,5,5,24179,28,1,0,7.73563,1,1
1.12929,DL,112,9,0,1,3,3,0,5,5,19712,24,1,0,8.93328,1,1
1.1295,DL,112,9,0,4,3,1,0,4,4,24179,28,1,0,7.6095,1,1
1.1295,DL,112,9,0,4,3,3,0,4,4,19712,24,1,0,5.57582,1,1
1.12964,DL,112,9,0,7,2,1,0,3,3,14893,26,1,0,-5.05598,1,1
1.12964,DL,112,9,0,7,2,3,0,3,3,13140,24,1,0,-13.3531,1,1
1.12979,DL,112,9,0,9,2,1,0,2,2,641,2,1,0,-3.52121,0,0
1.12979,DL,112,9,0,9,2,3,0,2,2,13140,24,1,0,-2.82689,1,1
1.12993,DL,112,9,0,11,2,1,0,1,1,466,0,1,0,-3.93853,0,0
1.12993,DL,112,9,0,11,2,3,0,1,1,16118,28,1,0,44.2887,0,0
1.13093,DL,113,0,0,1,12,1,0,5,5,14456,20,1,1,9.17625,0,0
1.13093,DL,113,0,0,1,12,1,0,4,4,11827,18,1,1,7.01871,0,0
1.13093,DL,113,0,0,1,12,1,0,3,3,2570,8,1,1,-5.23548,1,1
1.13093,DL,113,0,0,1,12,3,0,5,5,19712,24,1,1,8.40618,0,0
1.13093,DL,113,0,0,1,12,3,0,4,4,19712,24,1,1,2.78767,1,1
1.13093,DL,113,0,0,1,12,3,0,3,3,466,0,1,1,-13.756,1,1
1.13129,DL,113,1,0,1,3,3,0,5,5,10514,16,1,0,58.0034,0,0
1.1315,DL,113,1,0,4,3,3,0,4,4,6483,12,1,0,61.2444,0,0
1.13164,DL,113,1,0,7,2,3,0,3,3,466,0,1,0,49.419,0,0
1.13179,DL,113,1,0,9,2,3,0,2,2,1110,4,1,0,54.7992,0,0
1.13193,DL,113,1,0,1,12,1,0,5,5,14456,20,1,1,14.6654,0,0
1.13193,DL,113,1,0,1,12,1,0,4,4,11827,18,1,1,20.3858,0,0
1.13193,DL,113,1,0,1,12,1,0,3,3,2570,8,1,1,10.2873,0,0
1.13193,DL,113,1,0,1,12,1,0,2,2,11390,22,1,1,12.1295,0,0
1.13193,DL,113,1,0,11,2,3,0,1,1,16118,28,1,0,64.4326,0,0
1.13229,DL,113,2,0,1,3,3,0,5,5,19712,24,1,0,64.9421,0,3.66374e-13
1.1325,DL,113,2,0,4,3,3,0,4,4,24179,28,1,0,68.8347,1,1
1.13264,DL,113,2,0,7,2,3,0,3,3,5607,14,1,0,57.1818,0,0
1.13279,DL,113,2,0,9,2,3,0,2,2,7008,16,1,0,59.8037,0,0
1.13293,DL,113,2,0,1,12,1,0,1,1,16118,28,1,1,29.413,0,0
1.13293,DL,113,2,0,11,2,3,0,1,1,16118,28,1,0,71.7943,0,0
1.13393,DL,113,3,0,1,12,1,0,5,5,24179,28,1,1,60.5803,1,1
1.13393,DL,113,3,0,1,12,1,0,4,4,24179,28,1,1,71.9298,0,0
1.13393,DL,113,3,0,1,12,1,0,3,3,16118,28,1,1,62.4202,1,0.644163
1.13393,DL,113,3,0,1,12,3,0,3,3,466,0,1,1,-6.63643,0,0
1.13493,DL,113,4,0,1,12,1,0,5,5,24179,28,1,1,9.0975,1,1
1.13493,DL,113,4,0,1,12,1,0,4,4,24179,28,1,1,6.20512,1,1
1.13493,DL,113,4,0,1,12,1,0,3,3,14893,26,1,1,-3.88955,1,1
1.13493,DL,113,4,0,1,12,3,0,5,5,19712,24,1,1,7.79518,0,0
1.13493,DL,113,4,0,1,12,3,0,4,4,19712,24,1,1,2.1842,1,1
1.13493,DL,113,4,0,1,12,3,0,3,3,13140,24,1,1,-15.754,1,1
1.13493,DL,113,4,0,1,12,3,0,2,2,13140,24,1,1,62.8273,0,0
1.13593,DL,113,5,0,1,12,1,0,3,3,2570,8,1,2,-0.414256,0,0
1.13593,DL,113,5,0,1,12,3,0,4,4,19712,24,1,2,67.8634,0,2.04977e-05
1.13593,DL,113,5,0,1,12,3,0,3,3,466,0,1,2,62.4672,0,0
1.13629,DL,113,6,0,1,3,1,0,5,5,10514,16,1,0,7.85934,1,1
1.13629,DL,113,6,0,1,3,3,0,5,5,10514,16,1,0,8.78656,0,9.76771e-05
1.1365,DL,113,6,0,4,3,1,0,4,4,8412,14,1,0,7.22493,0,0
1.1365,DL,113,6,0,4,3,3,0,4,4,3854,8,1,0,6.07324,0,0
1.13664,DL,113,6,0,7,2,1,0,3,3,641,2,1,0,-4.70411,0,0
1.13664,DL,113,6,0,7,2,3,0,3,3,466,0,1,0,-13.5177,1,1
1.13679,DL,113,6,0,9,2,1,0,2,2,641,2,1,0,-3.44662,0,0
1.13679,DL,113,6,0,9,2,3,0,2,2,1110,4,1,0,-2.72065,0,9.79949e-09
1.13693,DL,113,6,0,11,2,1,0,1,1,641,2,1,0,-3.93767,0,0
1.13693,DL,113,6,0,11,2,3,0,1,1,16118,28,1,0,43.9352,0,0
1.13729,DL,113,7,0,1,3,1,0,5,5,14456,20,1,0,61.5672,0,0
1.13743,DL,113,7,0,4,2,1,0,4,4,16118,28,1,0,69.305,1,1
1.13757,DL,113,7,0,6,2,1,0,3,3,7008,16,1,0,59.5372,0,0
1.13771,DL,113,7,0,8,2,1,0,2,2,7885,18,1,0,60.3091,0,0
1.13786,DL,113,7,0,10,2,1,0,1,1,641,2,1,0,70.5055,0,0
1.13793,DL,113,7,0,1,12,3,0,4,4,24179,28,1,1,65.1206,0,0
1.13829,DL,113,8,0,1,3,3,0,5,5,19712,24,1,0,63.2446,1,1
1.1385,DL,113,8,0,4,3,3,0,4,4,19712,24,1,0,67.42,1,1
1.13864,DL,113,8,0,7,2,3,0,3,3,13140,24,1,0,55.3532,1,1
1.13879,DL,113,8,0,9,2,3,0,2,2,13140,24,1,0,59.2338,1,1
1.13893,DL,113,8,0,1,12,1,0,5,5,24179,28,1,2,18.4639,0,0
1.13893,DL,113,8,0,1,12,1,0,3,3,16118,28,1,2,14.4522,0,0
1.13893,DL,113,8,0,11,2,3,0,1,1,16118,28,1,0,69.967,0,0
1.13986,DL,113,9,0,1,11,1,0,5,5,24179,28,1,2,7.0627,0,0
1.13986,DL,113,9,0,1,11,1,0,4,4,24179,28,1,2,68.4916,0,0
1.13986,DL,113,9,0,1,11,1,0,3,3,14893,26,1,2,62.1131,0,0
1.13993,DL,113,9,0,1,12,3,0,4,4,19712,24,1,2,60.7257,0,0
1.13993,DL,113,9,0,1,12,3,0,3,3,13140,24,1,2,50.7336,0,0
1.14029,DL,114,0,0,1,3,1,0,5,5,10514,16,1,0,8.09734,1,1
1.14029,DL,114,0,0,1,3,3,0,5,5,11827,18,1,0,8.81833,1,1
1.1405,DL,114,0,0,4,3,1,0,4,4,8412,14,1,0,7.25205,0,0
1.1405,DL,114,0,0,4,3,3,0,4,4,6483,12,1,0,6.36363,0,0
1.14064,DL,114,0,0,7,2,1,0,3,3,641,2,1,0,-4.68025,0,0
1.14064,DL,114,0,0,7,2,3,0,3,3,641,2,1,0,-13.6263,1,1
1.14079,DL,114,0,0,9,2,1,0,2,2,7885,18,1,0,-3.26776,1,1
1.14079,DL,114,0,0,9,2,3,0,2,2,1110,4,1,0,-2.48125,0,7.99361e-15
1.14093,DL,114,0,0,11,2,1,0,1,1,16118,28,1,0,-3.86461,1,1
1.14093,DL,114,0,0,11,2,3,0,1,1,16118,28,1,0,43.7918,0,0
1.14193,DL,114,1,0,1,12,1,0,5,5,10514,16,1,1,64.6883,0,0
1.14193,DL,114,1,0,1,12,3,0,3,3,466,0,1,1,-10.5918,1,1
1.14229,DL,114,2,0,1,3,3,0,5,5,10514,16,1,0,64.8048,0,0
1.1425,DL,114,2,0,4,3,3,0,4,4,6483,12,1,0,69.241,0,0
1.14264,DL,114,2,0,7,2,3,0,3,3,466,0,1,0,57.2517,0,0
1.14279,DL,114,2,0,9,2,3,0,2,2,1110,4,1,0,59.8671,0,0
1.14293,DL,114,2,0,1,12,1,0,4,4,16118,28,1,1,28.3371,0,0
1.14293,DL,114,2,0,11,2,3,0,1,1,16118,28,1,0,71.6762,0,0
1.14329,DL,114,3,0,1,3,1,0,5,5,17083,22,1,0,54.9788,1,1
1.1435,DL,114,3,0,4,3,1,0,4,4,17083,22,1,0,62.6519,1,1
1.14364,DL,114,3,0,7,2,1,0,3,3,11390,22,1,0,52.8494,1,1
1.14379,DL,114,3,0,9,2,1,0,2,2,11390,22,1,0,53.916,1,1
1.14393,DL,114,3,0,1,12,3,0,5,5,19712,24,1,1,16.9942,0,0
1.14393,DL,114,3,0,1,12,3,0,4,4,19712,24,1,1,19.61,0,0
1.14393,DL,114,3,0,1,12,3,0,3,3,13140,24,1,1,7.33284,0,0
1.14393,DL,114,3,0,1,12,3,0,2,2,13140,24,1,1,12.8212,0,0
1.14393,DL,114,3,0,11,2,1,0,1,1,11390,22,1,0,64.015,1,1
1.14429,DL,114,4,0,1,3,1,0,5,5,22338,26,1,0,8.33346,1,1
1.14429,DL,114,4,0,1,3,3,0,5,5,14456,20,1,0,8.66463,1,1
1.1445,DL,114,4,0,4,3,1,0,4,4,17083,22,1,0,7.36711,1,1
1.1445,DL,114,4,0,4,3,3,0,4,4,14456,20,1,0,6.39118,1,1
1.14464,DL,114,4,0,7,2,1,0,3,3,11390,22,1,0,-4.80014,1,1
1.14464,DL,114,4,0,7,2,3,0,3,3,2570,8,1,0,-13.7181,1,1
1.14479,DL,114,4,0,9,2,1,0,2,2,11390,22,1,0,-3.18811,1,1
