Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.04779	3	0	9	-92.4535
1.04779	3	0	10	-82.9004
1.048	1	0	1	-91.1273
1.048	1	0	2	-84.6856
1.048	1	0	3	-95.1335
1.048	1	0	4	-93.8703
1.048	1	0	5	-82.5751
1.048	3	0	6	-88.8764
1.048	3	0	7	-84.1704
1.048	3	0	8	-97.6257
1.048	3	0	9	-92.4595
1.048	3	0	10	-82.8784
1.04807	1	0	1	-91.1324
1.04807	1	0	2	-84.6748
1.04807	1	0	3	-95.1513
1.04807	1	0	4	-93.8769
1.04807	1	0	5	-82.5618
1.04807	1	0	1	-91.1324
1.04807	1	0	2	-84.6748
1.04807	1	0	3	-95.1513
1.04807	1	0	4	-93.8769
1.04807	1	0	5	-82.5618
1.04807	1	0	1	-91.1324
1.04807	1	0	2	-84.6748
1.04807	1	0	3	-95.1513
1.04807	1	0	4	-93.8769
1.04807	1	0	5	-82.5618
1.04807	1	0	1	-91.1324
1.04807	1	0	2	-84.6748
1.04807	1	0	3	-95.1513
1.04807	1	0	4	-93.8769
1.04807	1	0	5	-82.5618
1.04807	3	0	6	-88.8783
1.04807	3	0	7	-84.1735
1.04807	3	0	8	-97.6295
1.04807	3	0	9	-92.4438
1.04807	3	0	10	-82.8789
1.049	1	0	1	-91.1919
1.049	1	0	2	-84.62
1.049	1	0	3	-95.0816
1.049	1	0	4	-93.8617
1.049	1	0	5	-82.6031
1.049	3	0	6	-88.8872
1.049	3	0	7	-84.2487
1.049	3	0	8	-97.694
1.049	3	0	9	-92.3557
1.049	3	0	10	-82.919
1.04907	1	0	1	-91.1943
1.04907	1	0	2	-84.6252
1.04907	1	0	3	-95.0901
1.04907	1	0	4	-93.8541
1.04907	1	0	5	-82.6119
1.04907	3	0	6	-88.8717
1.04907	3	0	7	-84.2381
1.04907	3	0	8	-97.7043
1.04907	3	0	9	-92.3707
1.04907	3	0	10	-82.906
1.04929	3	0	6	-88.8723
1.04929	3	0	7	-84.2037
1.04929	3	0	8	-97.7085
1.04929	3	0	9	-92.3634
1.04929	3	0	10	-82.9063
1.0495	3	0	6	-88.9106
1.0495	3	0	7	-84.1951
1.0495	3	0	8	-97.7068
1.0495	3	0	9	-92.3448
1.0495	3	0	10	-82.9502
1.04964	3	0	6	-88.953
1.04964	3	0	7	-84.1884
1.04964	3	0	8	-97.7316
1.04964	3	0	9	-92.3611
1.04964	3	0	10	-82.9654
1.04979	3	0	6	-88.9643
1.04979	3	0	7	-84.1833
1.04979	3	0	8	-97.7438
1.04979	3	0	9	-92.3881
1.04979	3	0	10	-82.97
1.05	1	0	1	-91.1539
1.05	1	0	2	-84.5707
1.05	1	0	3	-95.08
1.05	1	0	4	-93.8646
1.05	1	0	5	-82.6607
1.05	3	0	6	-88.9823
1.05	3	0	7	-84.1705
1.05	3	0	8	-97.778
1.05	3	0	9	-92.3904
1.05	3	0	10	-82.9645
1.05007	1	0	1	-91.1606
1.05007	1	0	2	-84.5833
1.05007	1	0	3	-95.0852
1.05007	1	0	4	-93.879
1.05007	1	0	5	-82.6648
1.05007	3	0	6	-88.9812
1.05007	3	0	7	-84.1713
1.05007	3	0	8	-97.7749
1.05007	3	0	9	-92.3966
1.05007	3	0	10	-82.9588
1.05029	1	0	1	-91.1651
1.05029	1	0	2	-84.6142
1.05029	1	0	3	-95.0903
1.05029	1	0	4	-93.893
1.05029	1	0	5	-82.6734
1.05029	3	0	6	-88.9882
1.05029	3	0	7	-84.1746
1.05029	3	0	8	-97.7879
1.05029	3	0	9	-92.368
1.05029	3	0	10	-82.9511
1.0505	1	0	1	-91.1271
1.0505	1	0	2	-84.6192
1.0505	1	0	3	-95.0912
1.0505	1	0	4	-93.8672
1.0505	1	0	5	-82.652
1.0505	3	0	6	-88.9749
1.0505	3	0	7	-84.1581
1.0505	3	0	8	-97.7758
1.0505	3	0	9	-92.3714
1.0505	3	0	10	-82.9209
1.05064	1	0	1	-91.1231
1.05064	1	0	2	-84.6067
1.05064	1	0	3	-95.0899
1.05064	1	0	4	-93.8792
1.05064	1	0	5	-82.6653
1.05064	3	0	6	-88.9864
1.05064	3	0	7	-84.1474
1.05064	3	0	8	-97.7847
1.05064	3	0	9	-92.3525
1.05064	3	0	10	-82.8807
1.05079	1	0	1	-91.1376
1.05079	1	0	2	-84.6371
1.05079	1	0	3	-95.1015
1.05079	1	0	4	-93.9198
1.05079	1	0	5	-82.6858
1.05079	3	0	6	-88.9757
1.05079	3	0	7	-84.1434
1.05079	3	0	8	-97.8218
1.05079	3	0	9	-92.3538
1.05079	3	0	10	-82.8946
1.051	1	0	1	-91.136
1.051	1	0	2	-84.6109
1.051	1	0	3	-95.1392
1.051	1	0	4	-93.8717
1.051	1	0	5	-82.6671
1.051	3	0	6	-88.9696
1.051	3	0	7	-84.1405
1.051	3	0	8	-97.8231
1.051	3	0	9	-92.3585
1.051	3	0	10	-82.8925
1.05107	1	0	1	-91.1506
1.05107	1	0	2	-84.607
1.05107	1	0	3	-95.1503
1.05107	1	0	4	-93.8766
1.05107	1	0	5	-82.6945
1.05107	1	0	1	-91.1506
1.05107	1	0	2	-84.607
1.05107	1	0	3	-95.1503
1.05107	1	0	4	-93.8766
1.05107	1	0	5	-82.6945
1.05107	1	0	1	-91.1506
1.05107	1	0	2	-84.607
1.05107	1	0	3	-95.1503
1.05107	1	0	4	-93.8766
1.05107	1	0	5	-82.6945
1.05107	3	0	6	-88.9631
1.05107	3	0	7	-84.1401
1.05107	3	0	8	-97.7982
1.05107	3	0	9	-92.3696
1.05107	3	0	10	-82.9055
1.052	1	0	1	-91.1687
1.052	1	0	2	-84.6036
1.052	1	0	3	-95.1539
1.052	1	0	4	-93.862
1.052	1	0	5	-82.7031
1.052	3	0	6	-88.9534
1.052	3	0	7	-84.117
1.052	3	0	8	-97.7997
1.052	3	0	9	-92.3572
1.052	3	0	10	-82.8634
1.05207	1	0	1	-91.1521
1.05207	1	0	2	-84.6087
1.05207	1	0	3	-95.1361
1.05207	1	0	4	-93.8791
1.05207	1	0	5	-82.6965
1.05207	1	0	1	-91.1521
1.05207	1	0	2	-84.6087
1.05207	1	0	3	-95.1361
1.05207	1	0	4	-93.8791
1.05207	1	0	5	-82.6965
1.05207	1	0	1	-91.1521
1.05207	1	0	2	-84.6087
1.05207	1	0	3	-95.1361
1.05207	1	0	4	-93.8791
1.05207	1	0	5	-82.6965
1.05207	1	0	1	-91.1521
1.05207	1	0	2	-84.6087
1.05207	1	0	3	-95.1361
1.05207	1	0	4	-93.8791
1.05207	1	0	5	-82.6965
1.05207	3	0	6	-88.9346
1.05207	3	0	7	-84.1001
1.05207	3	0	8	-97.7947
1.05207	3	0	9	-92.3443
1.05207	3	0	10	-82.8669
1.05207	3	0	6	-88.9346
1.05207	3	0	7	-84.1001
1.05207	3	0	8	-97.7947
1.05207	3	0	9	-92.3443
1.05207	3	0	10	-82.8669
1.053	1	0	1	-91.1626
1.053	1	0	2	-84.5802
1.053	1	0	3	-95.1922
1.053	1	0	4	-93.7658
1.053	1	0	5	-82.7138
1.053	3	0	6	-88.945
1.053	3	0	7	-84.124
1.053	3	0	8	-97.7898
1.053	3	0	9	-92.3091
1.053	3	0	10	-82.9244
1.05307	1	0	1	-91.1436
1.05307	1	0	2	-84.559
1.05307	1	0	3	-95.1478
1.05307	1	0	4	-93.7576
1.05307	1	0	5	-82.7253
1.05307	3	0	6	-88.9439
1.05307	3	0	7	-84.1456
1.05307	3	0	8	-97.7945
1.05307	3	0	9	-92.3032
1.05307	3	0	10	-82.938
1.05329	1	0	1	-91.1374
1.05329	1	0	2	-84.5725
1.05329	1	0	3	-95.1115
1.05329	1	0	4	-93.7603
1.05329	1	0	5	-82.7528
1.0535	1	0	1	-91.1223
1.0535	1	0	2	-84.5614
1.0535	1	0	3	-95.1371
1.0535	1	0	4	-93.7261
1.0535	1	0	5	-82.7694
1.05364	1	0	1	-91.1143
1.05364	1	0	2	-84.626
1.05364	1	0	3	-95.1345
1.05364	1	0	4	-93.701
1.05364	1	0	5	-82.76
1.05379	1	0	1	-91.1116
1.05379	1	0	2	-84.6315
1.05379	1	0	3	-95.1445
1.05379	1	0	4	-93.7067
1.05379	1	0	5	-82.7595
1.054	1	0	1	-91.1211
1.054	1	0	2	-84.628
1.054	1	0	3	-95.1701
1.054	1	0	4	-93.6981
1.054	1	0	5	-82.7674
1.054	3	0	6	-88.9576
1.054	3	0	7	-84.1067
1.054	3	0	8	-97.7337
1.054	3	0	9	-92.3143
1.054	3	0	10	-82.9312
1.05407	1	0	1	-91.141
1.05407	1	0	2	-84.6283
1.05407	1	0	3	-95.1898
1.05407	1	0	4	-93.6947
1.05407	1	0	5	-82.7701
1.05407	3	0	6	-88.9454
1.05407	3	0	7	-84.0888
1.05407	3	0	8	-97.7134
1.05407	3	0	9	-92.3469
1.05407	3	0	10	-82.9318
1.05429	1	0	1	-91.1537
1.05429	1	0	2	-84.6204
1.05429	1	0	3	-95.2026
1.05429	1	0	4	-93.7042
1.05429	1	0	5	-82.7662
1.05429	3	0	6	-88.9644
1.05429	3	0	7	-84.0834
1.05429	3	0	8	-97.7186
1.05429	3	0	9	-92.3537
1.05429	3	0	10	-82.9091
1.0545	1	0	1	-91.1513
1.0545	1	0	2	-84.6506
1.0545	1	0	3	-95.1983
1.0545	1	0	4	-93.6652
1.0545	1	0	5	-82.7712
1.0545	3	0	6	-88.9413
1.0545	3	0	7	-84.0756
1.0545	3	0	8	-97.7361
1.0545	3	0	9	-92.3234
1.0545	3	0	10	-82.945
1.05464	1	0	1	-91.1458
1.05464	1	0	2	-84.6604
1.05464	1	0	3	-95.1848
1.05464	1	0	4	-93.6902
1.05464	1	0	5	-82.7662
1.05464	3	0	6	-88.9308
1.05464	3	0	7	-84.0571
1.05464	3	0	8	-97.7396
1.05464	3	0	9	-92.3111
1.05464	3	0	10	-82.9778
1.05479	1	0	1	-91.1328
1.05479	1	0	2	-84.6319
1.05479	1	0	3	-95.1944
1.05479	1	0	4	-93.7073
1.05479	1	0	5	-82.7672
1.05479	3	0	6	-88.9329
1.05479	3	0	7	-84.0603
1.05479	3	0	8	-97.7288
1.05479	3	0	9	-92.3181
1.05479	3	0	10	-82.9697
1.055	1	0	1	-91.0781
1.055	1	0	2	-84.6421
1.055	1	0	3	-95.195
1.055	1	0	4	-93.708
1.055	1	0	5	-82.7644
1.055	3	0	6	-88.9157
1.055	3	0	7	-84.0658
1.055	3	0	8	-97.7319
1.055	3	0	9	-92.3837
1.055	3	0	10	-82.9751
1.05507	1	0	1	-91.0317
1.05507	1	0	2	-84.6616
1.05507	1	0	3	-95.2036
1.05507	1	0	4	-93.6975
1.05507	1	0	5	-82.7768
1.05507	3	0	6	-88.9078
1.05507	3	0	7	-84.0694
1.05507	3	0	8	-97.7313
1.05507	3	0	9	-92.4007
1.05507	3	0	10	-82.9747
1.05507	3	0	6	-88.9078
1.05507	3	0	7	-84.0694
1.05507	3	0	8	-97.7313
1.05507	3	0	9	-92.4007
1.05507	3	0	10	-82.9747
1.05507	3	0	6	-88.9078
1.05507	3	0	7	-84.0694
1.05507	3	0	8	-97.7313
1.05507	3	0	9	-92.4007
1.05507	3	0	10	-82.9747
1.05507	3	0	6	-88.9078
1.05507	3	0	7	-84.0694
1.05507	3	0	8	-97.7313
1.05507	3	0	9	-92.4007
1.05507	3	0	10	-82.9747
1.056	1	0	1	-91.0375
1.056	1	0	2	-84.6744
1.056	1	0	3	-95.3046
1.056	1	0	4	-93.6885
1.056	1	0	5	-82.7458
1.056	3	0	6	-88.9239
1.056	3	0	7	-84.0693
1.056	3	0	8	-97.6665
1.056	3	0	9	-92.3559
1.056	3	0	10	-82.9226
1.05607	1	0	1	-91.0445
1.05607	1	0	2	-84.6704
1.05607	1	0	3	-95.3062
1.05607	1	0	4	-93.6671
1.05607	1	0	5	-82.7111
1.05607	3	0	6	-88.9454
1.05607	3	0	7	-84.0386
1.05607	3	0	8	-97.6772
1.05607	3	0	9	-92.3555
1.05607	3	0	10	-82.9273
1.05629	1	0	1	-91.102
1.05629	1	0	2	-84.6652
1.05629	1	0	3	-95.3296
1.05629	1	0	4	-93.6526
1.05629	1	0	5	-82.7204
1.05629	3	0	6	-88.9323
1.05629	3	0	7	-84.0199
1.05629	3	0	8	-97.6423
1.05629	3	0	9	-92.3315
1.05629	3	0	10	-82.9496
1.0565	1	0	1	-91.0914
1.0565	1	0	2	-84.6649
1.0565	1	0	3	-95.2961
1.0565	1	0	4	-93.6437
1.0565	1	0	5	-82.72
1.0565	3	0	6	-88.9224
1.0565	3	0	7	-83.9669
1.0565	3	0	8	-97.6314
1.0565	3	0	9	-92.3696
1.0565	3	0	10	-82.9157
1.05664	1	0	1	-91.0916
1.05664	1	0	2	-84.6453
1.05664	1	0	3	-95.2563
1.05664	1	0	4	-93.6278
1.05664	1	0	5	-82.7136
1.05664	3	0	6	-88.9221
1.05664	3	0	7	-83.9658
1.05664	3	0	8	-97.6302
1.05664	3	0	9	-92.382
1.05664	3	0	10	-82.9087
1.05679	1	0	1	-91.1115
1.05679	1	0	2	-84.6525
1.05679	1	0	3	-95.2598
1.05679	1	0	4	-93.6086
1.05679	1	0	5	-82.6825
1.05679	3	0	6	-88.9428
1.05679	3	0	7	-83.9463
1.05679	3	0	8	-97.608
1.05679	3	0	9	-92.4073
1.05679	3	0	10	-82.9003
1.057	1	0	1	-91.1223
1.057	1	0	2	-84.6873
1.057	1	0	3	-95.2425
1.057	1	0	4	-93.5959
1.057	1	0	5	-82.6343
1.057	3	0	6	-88.9889
1.057	3	0	7	-83.9251
1.057	3	0	8	-97.6212
1.057	3	0	9	-92.3689
1.057	3	0	10	-82.8893
1.05707	1	0	1	-91.1188
1.05707	1	0	2	-84.6919
1.05707	1	0	3	-95.2568
1.05707	1	0	4	-93.5849
1.05707	1	0	5	-82.6659
1.05707	1	0	1	-91.1188
1.05707	1	0	2	-84.6919
1.05707	1	0	3	-95.2568
1.05707	1	0	4	-93.5849
1.05707	1	0	5	-82.6659
1.05707	3	0	6	-88.9961
1.05707	3	0	7	-83.9184
1.05707	3	0	8	-97.6393
1.05707	3	0	9	-92.3472
1.05707	3	0	10	-82.8884
1.058	1	0	1	-91.148
1.058	1	0	2	-84.7214
1.058	1	0	3	-95.2609
1.058	1	0	4	-93.5971
1.058	1	0	5	-82.669
1.058	3	0	6	-88.992
1.058	3	0	7	-83.8365
1.058	3	0	8	-97.6007
1.058	3	0	9	-92.3537
1.058	3	0	10	-83.0246
1.05807	1	0	1	-91.1322
1.05807	1	0	2	-84.7069
1.05807	1	0	3	-95.2414
1.05807	1	0	4	-93.5735
1.05807	1	0	5	-82.6575
1.05807	3	0	6	-89.0009
1.05807	3	0	7	-83.8182
1.05807	3	0	8	-97.5725
1.05807	3	0	9	-92.3614
1.05807	3	0	10	-83.0175
1.05829	1	0	1	-91.1123
1.05829	1	0	2	-84.7141
1.05829	1	0	3	-95.2669
1.05829	1	0	4	-93.5898
1.05829	1	0	5	-82.6494
1.05829	3	0	6	-88.9971
1.05829	3	0	7	-83.8305
1.05829	3	0	8	-97.5812
1.05829	3	0	9	-92.3711
1.05829	3	0	10	-83.0237
1.0585	1	0	1	-91.1528
1.0585	1	0	2	-84.6732
1.0585	1	0	3	-95.2196
1.0585	1	0	4	-93.5812
1.0585	1	0	5	-82.6606
1.0585	3	0	6	-88.9936
1.0585	3	0	7	-83.8141
1.0585	3	0	8	-97.6208
1.0585	3	0	9	-92.3404
1.0585	3	0	10	-83.0042
1.05864	1	0	1	-91.1519
1.05864	1	0	2	-84.6525
1.05864	1	0	3	-95.2058
1.05864	1	0	4	-93.5839
1.05864	1	0	5	-82.6549
1.05864	3	0	6	-88.962
1.05864	3	0	7	-83.8189
1.05864	3	0	8	-97.6395
1.05864	3	0	9	-92.3513
1.05864	3	0	10	-82.9968
1.05879	1	0	1	-91.1639
1.05879	1	0	2	-84.6925
1.05879	1	0	3	-95.1802
1.05879	1	0	4	-93.5668
1.05879	1	0	5	-82.6676
1.05879	3	0	6	-88.9613
1.05879	3	0	7	-83.8116
1.05879	3	0	8	-97.621
1.05879	3	0	9	-92.3438
1.05879	3	0	10	-83.0109
1.059	1	0	1	-91.1572
1.059	1	0	2	-84.6608
1.059	1	0	3	-95.1636
1.059	1	0	4	-93.5739
1.059	1	0	5	-82.6568
1.059	3	0	6	-88.985
1.059	3	0	7	-83.8163
1.059	3	0	8	-97.5708
1.059	3	0	9	-92.3663
1.059	3	0	10	-82.977
1.05907	1	0	1	-91.1665
1.05907	1	0	2	-84.6875
1.05907	1	0	3	-95.1381
1.05907	1	0	4	-93.5719
1.05907	1	0	5	-82.6379
1.05907	1	0	1	-91.1665
1.05907	1	0	2	-84.6875
1.05907	1	0	3	-95.1381
1.05907	1	0	4	-93.5719
1.05907	1	0	5	-82.6379
1.05907	1	0	1	-91.1665
1.05907	1	0	2	-84.6875
1.05907	1	0	3	-95.1381
1.05907	1	0	4	-93.5719
1.05907	1	0	5	-82.6379
1.05907	1	0	1	-91.1665
1.05907	1	0	2	-84.6875
1.05907	1	0	3	-95.1381
1.05907	1	0	4	-93.5719
1.05907	1	0	5	-82.6379
1.05907	3	0	6	-88.9536
1.05907	3	0	7	-83.8382
1.05907	3	0	8	-97.5704
1.05907	3	0	9	-92.3712
1.05907	3	0	10	-82.9958
1.06	1	0	1	-91.1255
1.06	1	0	2	-84.6995
1.06	1	0	3	-95.0257
1.06	1	0	4	-93.5421
1.06	1	0	5	-82.6631
1.06	3	0	6	-88.9429
1.06	3	0	7	-83.7784
1.06	3	0	8	-97.5621
1.06	3	0	9	-92.3497
1.06	3	0	10	-83.0831
1.06007	1	0	1	-91.0981
1.06007	1	0	2	-84.6877
1.06007	1	0	3	-95.0225
1.06007	1	0	4	-93.5375
1.06007	1	0	5	-82.6681
1.06007	3	0	6	-88.9673
1.06007	3	0	7	-83.7738
1.06007	3	0	8	-97.5549
1.06007	3	0	9	-92.3433
1.06007	3	0	10	-83.0978
1.06029	3	0	6	-88.9644
1.06029	3	0	7	-83.7435
1.06029	3	0	8	-97.5442
1.06029	3	0	9	-92.3096
1.06029	3	0	10	-83.0954
1.0605	3	0	6	-89.0074
1.0605	3	0	7	-83.6981
1.0605	3	0	8	-97.5281
1.0605	3	0	9	-92.293
1.0605	3	0	10	-83.1053
1.06064	3	0	6	-88.996
1.06064	3	0	7	-83.7073
1.06064	3	0	8	-97.5199
1.06064	3	0	9	-92.2862
1.06064	3	0	10	-83.0967
1.06079	3	0	6	-88.976
1.06079	3	0	7	-83.6745
1.06079	3	0	8	-97.5116
1.06079	3	0	9	-92.2771
1.06079	3	0	10	-83.1019
1.061	1	0	1	-91.1827
1.061	1	0	2	-84.6466
1.061	1	0	3	-95.0068
1.061	1	0	4	-93.5246
1.061	1	0	5	-82.6181
1.061	3	0	6	-88.9565
1.061	3	0	7	-83.6517
1.061	3	0	8	-97.4988
1.061	3	0	9	-92.2603
1.061	3	0	10	-83.1099
1.06107	1	0	1	-91.1949
1.06107	1	0	2	-84.6508
1.06107	1	0	3	-95.0235
1.06107	1	0	4	-93.5233
1.06107	1	0	5	-82.5982
1.06107	3	0	6	-88.9333
1.06107	3	0	7	-83.6289
1.06107	3	0	8	-97.4941
1.06107	3	0	9	-92.2466
1.06107	3	0	10	-83.116
1.06129	1	0	1	-91.1457
1.06129	1	0	2	-84.6544
1.06129	1	0	3	-95.015
1.06129	1	0	4	-93.5047
1.06129	1	0	5	-82.5926
1.0615	1	0	1	-91.1375
1.0615	1	0	2	-84.657
1.0615	1	0	3	-95.021
1.0615	1	0	4	-93.4647
1.0615	1	0	5	-82.5618
1.06164	1	0	1	-91.1263
1.06164	1	0	2	-84.6501
1.06164	1	0	3	-94.9982
1.06164	1	0	4	-93.4436
1.06164	1	0	5	-82.5488
1.06179	1	0	1	-91.1104
1.06179	1	0	2	-84.629
1.06179	1	0	3	-95.044
1.06179	1	0	4	-93.4674
1.06179	1	0	5	-82.5573
1.062	1	0	1	-91.0821
1.062	1	0	2	-84.6345
1.062	1	0	3	-95.0602
1.062	1	0	4	-93.4813
1.062	1	0	5	-82.5736
1.062	3	0	6	-88.9306
1.062	3	0	7	-83.6503
1.062	3	0	8	-97.4954
1.062	3	0	9	-92.2652
1.062	3	0	10	-83.0435
1.06207	1	0	1	-91.0971
1.06207	1	0	2	-84.6313
1.06207	1	0	3	-95.0829
1.06207	1	0	4	-93.4803
1.06207	1	0	5	-82.5857
1.06207	3	0	6	-88.9339
1.06207	3	0	7	-83.655
1.06207	3	0	8	-97.5143
1.06207	3	0	9	-92.2631
1.06207	3	0	10	-83.0569
1.06229	1	0	1	-91.1319
1.06229	1	0	2	-84.6575
1.06229	1	0	3	-95.0933
1.06229	1	0	4	-93.4394
1.06229	1	0	5	-82.583
1.06229	3	0	6	-88.9576
1.06229	3	0	7	-83.663
1.06229	3	0	8	-97.5328
1.06229	3	0	9	-92.2876
1.06229	3	0	10	-83.0576
1.0625	1	0	1	-91.1315
1.0625	1	0	2	-84.6922
1.0625	1	0	3	-95.1155
1.0625	1	0	4	-93.423
1.0625	1	0	5	-82.5367
1.0625	3	0	6	-88.9698
1.0625	3	0	7	-83.6363
1.0625	3	0	8	-97.5375
1.0625	3	0	9	-92.3125
1.0625	3	0	10	-83.0832
1.06264	1	0	1	-91.0986
1.06264	1	0	2	-84.6908
1.06264	1	0	3	-95.1249
1.06264	1	0	4	-93.4243
1.06264	1	0	5	-82.514
1.06264	3	0	6	-88.9639
1.06264	3	0	7	-83.6514
1.06264	3	0	8	-97.5679
1.06264	3	0	9	-92.3303
1.06264	3	0	10	-83.0831
1.06279	1	0	1	-91.0643
1.06279	1	0	2	-84.7105
1.06279	1	0	3	-95.1463
1.06279	1	0	4	-93.4368
1.06279	1	0	5	-82.5376
1.06279	3	0	6	-88.9721
1.06279	3	0	7	-83.6575
1.06279	3	0	8	-97.5837
1.06279	3	0	9	-92.3018
1.06279	3	0	10	-83.0711
1.063	1	0	1	-91.0273
1.063	1	0	2	-84.7155
1.063	1	0	3	-95.1525
1.063	1	0	4	-93.4618
1.063	1	0	5	-82.55
1.063	3	0	6	-88.9691
1.063	3	0	7	-83.6743
1.063	3	0	8	-97.562
1.063	3	0	9	-92.3326
1.063	3	0	10	-83.0537
1.06307	1	0	1	-91.0186
1.06307	1	0	2	-84.7204
1.06307	1	0	3	-95.147
1.06307	1	0	4	-93.4291
1.06307	1	0	5	-82.5819
1.06307	1	0	1	-91.0186
1.06307	1	0	2	-84.7204
1.06307	1	0	3	-95.147
1.06307	1	0	4	-93.4291
1.06307	1	0	5	-82.5819
1.06307	1	0	1	-91.0186
1.06307	1	0	2	-84.7204
1.06307	1	0	3	-95.147
1.06307	1	0	4	-93.4291
1.06307	1	0	5	-82.5819
1.06307	1	0	1	-91.0186
1.06307	1	0	2	-84.7204
1.06307	1	0	3	-95.147
1.06307	1	0	4	-93.4291
1.06307	1	0	5	-82.5819
1.06307	3	0	6	-88.9332
1.06307	3	0	7	-83.671
1.06307	3	0	8	-97.5708
1.06307	3	0	9	-92.339
1.06307	3	0	10	-83.0641
1.06307	3	0	6	-88.9332
1.06307	3	0	7	-83.671
1.06307	3	0	8	-97.5708
1.06307	3	0	9	-92.339
1.06307	3	0	10	-83.0641
1.064	1	0	1	-90.9862
1.064	1	0	2	-84.7214
1.064	1	0	3	-95.0389
1.064	1	0	4	-93.407
1.064	1	0	5	-82.5198
1.064	3	0	6	-88.9261
1.064	3	0	7	-83.617
1.064	3	0	8	-97.5175
1.064	3	0	9	-92.32
1.064	3	0	10	-83.0573
1.06407	1	0	1	-90.9907
1.06407	1	0	2	-84.7375
1.06407	1	0	3	-95.0361
1.06407	1	0	4	-93.3841
1.06407	1	0	5	-82.5173
1.06407	3	0	6	-88.9232
1.06407	3	0	7	-83.6117
1.06407	3	0	8	-97.5307
1.06407	3	0	9	-92.3282
1.06407	3	0	10	-83.0541
1.06429	1	0	1	-90.9398
1.06429	1	0	2	-84.7778
1.06429	1	0	3	-95.0302
1.06429	1	0	4	-93.3479
1.06429	1	0	5	-82.5307
1.06429	3	0	6	-88.8717
1.06429	3	0	7	-83.6008
1.06429	3	0	8	-97.5239
1.06429	3	0	9	-92.3381
1.06429	3	0	10	-83.0583
1.0645	1	0	1	-90.967
1.0645	1	0	2	-84.7504
1.0645	1	0	3	-95.0296
1.0645	1	0	4	-93.3324
1.0645	1	0	5	-82.4915
1.0645	3	0	6	-88.8973
1.0645	3	0	7	-83.5994
1.0645	3	0	8	-97.5152
1.0645	3	0	9	-92.3359
1.0645	3	0	10	-83.0518
1.06464	1	0	1	-90.9599
1.06464	1	0	2	-84.7473
1.06464	1	0	3	-95.0182
1.06464	1	0	4	-93.3737
1.06464	1	0	5	-82.4898
1.06464	3	0	6	-88.9265
1.06464	3	0	7	-83.6356
1.06464	3	0	8	-97.483
1.06464	3	0	9	-92.3226
1.06464	3	0	10	-83.027
1.06479	1	0	1	-90.9773
1.06479	1	0	2	-84.768
1.06479	1	0	3	-95.0079
1.06479	1	0	4	-93.3667
1.06479	1	0	5	-82.4877
1.06479	3	0	6	-88.9317
1.06479	3	0	7	-83.6527
1.06479	3	0	8	-97.4878
1.06479	3	0	9	-92.3126
1.06479	3	0	10	-82.9628
1.065	1	0	1	-90.9857
1.065	1	0	2	-84.7632
1.065	1	0	3	-94.9861
1.065	1	0	4	-93.3318
1.065	1	0	5	-82.4223
1.065	3	0	6	-88.9422
1.065	3	0	7	-83.6539
1.065	3	0	8	-97.4517
1.065	3	0	9	-92.3401
1.065	3	0	10	-83.01
1.06507	1	0	1	-91.0125
1.06507	1	0	2	-84.731
1.06507	1	0	3	-94.9765
1.06507	1	0	4	-93.3354
1.06507	1	0	5	-82.4326
1.06507	3	0	6	-88.9591
1.06507	3	0	7	-83.6643
1.06507	3	0	8	-97.4422
1.06507	3	0	9	-92.3182
1.06507	3	0	10	-82.9956
1.06529	1	0	1	-91.0323
1.06529	1	0	2	-84.7742
1.06529	1	0	3	-94.9503
1.06529	1	0	4	-93.3528
1.06529	1	0	5	-82.4968
1.06529	3	0	6	-88.9574
1.06529	3	0	7	-83.6473
1.06529	3	0	8	-97.43
1.06529	3	0	9	-92.3343
1.06529	3	0	10	-83.0148
1.0655	1	0	1	-90.9952
1.0655	1	0	2	-84.777
1.0655	1	0	3	-94.9539
1.0655	1	0	4	-93.3171
1.0655	1	0	5	-82.516
1.0655	3	0	6	-88.9572
1.0655	3	0	7	-83.6791
1.0655	3	0	8	-97.4234
1.0655	3	0	9	-92.3777
1.0655	3	0	10	-83.0592
1.06564	1	0	1	-91.0076
1.06564	1	0	2	-84.7345
1.06564	1	0	3	-94.9281
1.06564	1	0	4	-93.3181
1.06564	1	0	5	-82.5036
1.06564	3	0	6	-88.9483
1.06564	3	0	7	-83.6554
1.06564	3	0	8	-97.4119
1.06564	3	0	9	-92.382
1.06564	3	0	10	-83.0528
1.06579	1	0	1	-91.0118
1.06579	1	0	2	-84.7297
1.06579	1	0	3	-94.9535
1.06579	1	0	4	-93.3087
1.06579	1	0	5	-82.5108
1.06579	3	0	6	-88.9215
1.06579	3	0	7	-83.6974
1.06579	3	0	8	-97.3916
1.06579	3	0	9	-92.3615
1.06579	3	0	10	-83.0185
1.066	1	0	1	-91.0161
1.066	1	0	2	-84.7467
1.066	1	0	3	-94.943
1.066	1	0	4	-93.3011
1.066	1	0	5	-82.5367
1.066	3	0	6	-88.9391
1.066	3	0	7	-83.681
1.066	3	0	8	-97.4371
1.066	3	0	9	-92.3451
1.066	3	0	10	-83.0069
1.06607	1	0	1	-91.0101
1.06607	1	0	2	-84.7556
1.06607	1	0	3	-94.9326
1.06607	1	0	4	-93.3244
1.06607	1	0	5	-82.5515
