time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.38903	2	3	3	3502	0.00802856
1.38903	2	1	3	3502	0.00802856
1.38903	4	2	3	28907	0.00802856
1.38946	2	3	3	1283	0.00245714
1.39003	4	3	3	48353	0.00802856
1.39003	2	1	3	1283	0.00302856
1.39103	2	3	3	2218	0.00802856
1.39146	2	3	3	1283	0.00245714
1.3916	4	3	3	12964	0.0026
1.39174	2	2	3	15767	0.00274285
1.39203	4	2	3	16819	0.00302856
1.39203	2	1	3	1283	0.00302856
1.39303	2	3	3	5138	0.00802856
1.39303	2	1	3	5138	0.00802856
1.39303	4	3	3	28907	0.00802856
1.39346	2	3	3	1283	0.00245714
1.39403	2	1	3	1283	0.00302856
1.3946	4	3	3	3326	0.0026
1.39496	2	2	3	15767	0.00795714
1.39503	4	2	3	5255	0.00302856
1.39546	2	3	3	5138	0.00245714
1.39574	2	2	3	5138	0.00274285
1.39603	4	2	3	48353	0.0130286
1.39603	2	1	3	5138	0.00302856
1.39646	2	3	3	2218	0.00245714
1.39674	2	2	3	5138	0.00274285
1.39703	4	2	3	5255	0.00302856
1.39753	2	3	3	2772	0.00252857
1.39767	2	2	3	4420	0.00267142
1.39803	4	2	3	21022	0.0130286
1.39803	2	1	3	1603	0.00302856
1.39903	2	2	3	15767	0.00802856
1.40103	2	3	3	15415	0.00302856
1.40203	2	1	3	5138	0.00802856
1.40203	4	3	3	16819	0.00802856
1.40303	2	3	3	6656	0.00302856
1.40403	2	3	3	15415	0.00302856
1.40503	4	2	3	3326	0.00802856
1.40703	2	3	3	25929	0.00302856
1.40703	4	2	3	1925	0.00302856
1.41003	2	3	3	7706	0.0130286
1.41003	2	1	3	7044	0.0130286
1.41103	2	3	3	6656	0.00802856
1.41203	2	3	3	3851	0.00302856
1.41396	2	3	3	3532	0.00295714
1.41503	2	3	3	25929	0.00902856
1.41603	2	3	3	15415	0.00302856
1.41853	2	3	3	1497	0.00252857
1.41903	4	3	3	16819	0.0210286
1.42003	4	3	3	12964	0.0190286
1.42103	4	2	3	16819	0.0200286
1.42203	4	3	3	1401	0.0180286
1.42303	4	2	3	1925	0.00302856
1.42396	4	2	3	1925	0.00295714
1.42403	2	3	3	25929	0.0190286
1.4246	4	3	3	48353	0.0026
1.42503	4	2	3	1925	0.00302856
1.42531	4	3	3	15692	0.00231428
1.42603	4	2	3	3209	0.00302856
1.42703	4	2	3	96146	0.00302856
1.42903	4	3	3	1166	0.00802856
1.43303	2	3	3	96710	0.0190286
1.43303	4	3	3	1401	0.0130286
