Time	CellId	RNTI	BWPId	SINR(dB)
5.62007	4	2	0	-14.0504
5.62007	4	1	0	26.3725
5.62507	2	5	0	11.0693
5.62507	2	4	0	-0.605664
5.62507	2	3	0	19.3396
5.62507	2	2	0	-0.616782
5.62507	2	1	0	-0.0102719
5.62507	4	5	0	-6.14805
5.62507	4	4	0	-8.32342
5.62507	4	3	0	-20.0909
5.62507	4	2	0	-13.7243
5.62507	4	1	0	26.5185
5.63007	2	5	0	11.7219
5.63007	2	4	0	-0.534852
5.63007	2	3	0	14.2864
5.63007	2	2	0	-0.632154
5.63007	2	1	0	-0.106463
5.63007	4	5	0	-6.0921
5.63007	4	4	0	-8.97292
5.63007	4	3	0	-20.3381
5.63007	4	2	0	-13.8204
5.63007	4	1	0	26.6825
5.63207	2	5	0	44.7777
5.63207	2	4	0	45.2598
5.63207	2	3	0	45.5205
5.63207	2	2	0	38.3025
5.63207	2	1	0	46.378
5.63507	2	5	0	12.9055
5.63507	2	4	0	-0.366886
5.63507	2	3	0	15.5283
5.63507	2	2	0	-0.685155
5.63507	2	1	0	-0.0815996
5.63507	4	5	0	-6.18723
5.63507	4	4	0	-8.89091
5.63507	4	3	0	-20.3775
5.63507	4	2	0	-13.8705
5.63507	4	1	0	26.4123
5.64007	2	5	0	11.6668
5.64007	2	4	0	-0.189383
5.64007	2	3	0	17.5359
5.64007	2	2	0	-0.820723
5.64007	2	1	0	0.136652
5.64007	4	5	0	-6.19196
5.64007	4	4	0	-8.25502
5.64007	4	3	0	-20.3281
5.64007	4	2	0	-14.0613
5.64007	4	1	0	26.9957
5.64507	2	5	0	12.3476
5.64507	2	4	0	-0.108707
5.64507	2	3	0	20.0566
5.64507	2	2	0	-0.874179
5.64507	2	1	0	0.402354
5.64507	4	5	0	-6.49156
5.64507	4	4	0	-7.96144
5.64507	4	3	0	-20.8122
5.64507	4	2	0	-13.9315
5.64507	4	1	0	26.429
5.64807	4	5	0	35.3869
5.64807	4	4	0	34.505
5.64807	4	3	0	27.4507
5.64807	4	2	0	31.5749
5.64807	4	1	0	46.2468
5.65007	2	5	0	12.6708
5.65007	2	4	0	-0.453103
5.65007	2	3	0	18.018
5.65007	2	2	0	-0.733981
5.65007	2	1	0	0.158542
5.65007	4	5	0	-6.60883
5.65007	4	4	0	-7.39203
5.65007	4	3	0	-20.29
5.65007	4	2	0	-13.91
5.65007	4	1	0	27.1837
5.65107	2	5	0	12.3188
5.65107	2	4	0	-0.626691
5.65107	2	3	0	19.3414
5.65107	2	2	0	-0.809786
5.65107	2	1	0	0.291111
5.65107	4	5	0	-6.62642
5.65107	4	4	0	-7.44069
5.65107	4	3	0	-20.4572
5.65107	4	2	0	-13.7343
5.65107	4	1	0	26.7552
5.65507	2	5	0	13.1722
5.65507	2	4	0	-0.580684
5.65507	2	3	0	14.012
5.65507	2	2	0	-0.808376
5.65507	2	1	0	0.273297
5.65507	4	5	0	-6.38759
5.65507	4	4	0	-7.37242
5.65507	4	3	0	-20.5342
5.65507	4	2	0	-13.6877
5.65507	4	1	0	26.5535
5.65907	2	5	0	45.1205
5.65907	2	4	0	44.9024
5.65907	2	3	0	45.7457
5.65907	2	2	0	38.1921
5.65907	2	1	0	46.4237
5.66007	2	5	0	12.2834
5.66007	2	4	0	-0.7247
5.66007	2	3	0	17.5919
5.66007	2	2	0	-0.790446
5.66007	2	1	0	0.0897482
5.66007	4	5	0	-6.29582
5.66007	4	4	0	-7.7347
5.66007	4	3	0	-20.6861
5.66007	4	2	0	-13.7123
5.66007	4	1	0	27.267
5.66107	4	5	0	35.5285
5.66107	4	4	0	34.5275
5.66107	4	3	0	27.5355
5.66107	4	2	0	31.8213
5.66107	4	1	0	46.2835
5.66507	2	5	0	12.0424
5.66507	2	4	0	-0.458304
5.66507	2	3	0	19.5119
5.66507	2	2	0	-0.825265
5.66507	2	1	0	-0.212555
5.66507	4	5	0	-6.1053
5.66507	4	4	0	-8.04292
5.66507	4	3	0	-20.2578
5.66507	4	2	0	-13.8757
5.66507	4	1	0	26.6399
5.66807	4	5	0	35.7801
5.66807	4	4	0	33.7527
5.66807	4	3	0	27.6753
5.66807	4	2	0	31.4115
5.66807	4	1	0	46.2059
5.67007	2	5	0	12.0471
5.67007	2	4	0	-0.526536
5.67007	2	3	0	20.0274
5.67007	2	2	0	-1.03818
5.67007	2	1	0	-0.405899
5.67007	4	5	0	-6.13649
5.67007	4	4	0	-8.6014
5.67007	4	3	0	-20.8005
5.67007	4	2	0	-14.1439
5.67007	4	1	0	27.2534
5.67507	2	5	0	12.7251
5.67507	2	4	0	-0.598525
5.67507	2	3	0	15.6854
5.67507	2	2	0	-1.32341
5.67507	2	1	0	-0.496021
5.67507	4	5	0	-6.22406
5.67507	4	4	0	-8.8524
5.67507	4	3	0	-20.7942
5.67507	4	2	0	-14.0854
5.67507	4	1	0	26.6321
5.67907	4	5	0	35.701
5.67907	4	4	0	33.579
5.67907	4	3	0	27.7384
5.67907	4	2	0	31.3973
5.67907	4	1	0	46.2478
5.68007	2	5	0	12.9923
5.68007	2	4	0	-0.815458
5.68007	2	3	0	15.8381
5.68007	2	2	0	-1.35223
5.68007	2	1	0	-0.412547
5.68007	4	5	0	-6.38061
5.68007	4	4	0	-8.78119
5.68007	4	3	0	-20.697
5.68007	4	2	0	-14.202
5.68007	4	1	0	26.8668
5.68507	2	5	0	12.4482
5.68507	2	4	0	-0.833856
5.68507	2	3	0	20.104
5.68507	2	2	0	-1.4198
5.68507	2	1	0	-0.577936
5.68507	4	5	0	-6.6315
5.68507	4	4	0	-8.26021
5.68507	4	3	0	-20.2363
5.68507	4	2	0	-14.1113
5.68507	4	1	0	26.5541
5.69007	2	5	0	12.8782
5.69007	2	4	0	-0.675124
5.69007	2	3	0	22.8053
5.69007	2	2	0	-1.25315
5.69007	2	1	0	-0.615725
5.69007	4	5	0	-6.76487
5.69007	4	4	0	-7.69729
5.69007	4	3	0	-20.2682
5.69007	4	2	0	-13.9889
5.69007	4	1	0	26.4544
5.69507	2	5	0	14.1432
5.69507	2	4	0	-0.700513
5.69507	2	3	0	19.5238
5.69507	2	2	0	-1.33047
5.69507	2	1	0	-0.50902
5.69507	4	5	0	-6.80228
5.69507	4	4	0	-7.20578
5.69507	4	3	0	-20.3552
5.69507	4	2	0	-13.8702
5.69507	4	1	0	26.472
5.69707	2	5	0	45.6899
5.69707	2	4	0	44.5423
5.69707	2	3	0	46.2983
5.69707	2	2	0	37.941
5.69707	2	1	0	46.1064
5.70007	2	5	0	13.1085
5.70007	2	4	0	-0.762102
5.70007	2	3	0	14.5093
5.70007	2	2	0	-1.10984
5.70007	2	1	0	-0.289621
5.70007	4	5	0	-6.66228
5.70007	4	4	0	-7.21464
5.70007	4	3	0	-20.4208
5.70007	4	2	0	-13.8787
5.70007	4	1	0	26.4806
5.70507	2	5	0	13.5827
5.70507	2	4	0	-0.626754
5.70507	2	3	0	17.5268
5.70507	2	2	0	-1.35991
5.70507	2	1	0	-0.40745
5.70507	4	5	0	-7.03997
5.70507	4	4	0	-7.52657
5.70507	4	3	0	-20.3738
5.70507	4	2	0	-14.0465
5.70507	4	1	0	26.4427
5.71007	2	5	0	12.7359
5.71007	2	4	0	-0.731373
5.71007	2	3	0	20.141
5.71007	2	2	0	-1.87557
5.71007	2	1	0	-0.497288
5.71007	4	5	0	-6.98515
5.71007	4	4	0	-8.29613
5.71007	4	3	0	-20.7828
5.71007	4	2	0	-13.7537
5.71007	4	1	0	26.1169
5.71207	2	5	0	45.3382
5.71207	2	4	0	44.7236
5.71207	2	3	0	45.862
5.71207	2	2	0	37.8219
5.71207	2	1	0	45.8161
5.71507	2	5	0	12.4916
5.71507	2	4	0	-0.513038
5.71507	2	3	0	21.3285
5.71507	2	2	0	-1.70449
5.71507	2	1	0	-0.514108
5.71507	4	5	0	-7.02296
5.71507	4	4	0	-8.71648
5.71507	4	3	0	-20.2885
5.71507	4	2	0	-13.7377
5.71507	4	1	0	26.8961
5.72007	2	5	0	12.3023
5.72007	2	4	0	-0.394205
5.72007	2	3	0	16.8336
5.72007	2	2	0	-1.87601
5.72007	2	1	0	-0.425091
5.72007	4	5	0	-7.06704
5.72007	4	4	0	-9.10014
5.72007	4	3	0	-20.4628
5.72007	4	2	0	-13.6849
5.72007	4	1	0	26.4001
5.72507	2	5	0	14.5724
5.72507	2	4	0	-0.555193
5.72507	2	3	0	14.9955
5.72507	2	2	0	-1.73486
5.72507	2	1	0	-0.347992
5.72507	4	5	0	-7.37329
5.72507	4	4	0	-8.74584
5.72507	4	3	0	-20.232
5.72507	4	2	0	-13.6331
5.72507	4	1	0	26.7045
5.72807	4	5	0	35.1225
5.72807	4	4	0	33.7164
5.72807	4	3	0	27.7853
5.72807	4	2	0	31.3649
5.72807	4	1	0	46.2901
5.73007	2	5	0	12.3095
5.73007	2	4	0	-0.6367
5.73007	2	3	0	17.8738
5.73007	2	2	0	-1.86459
5.73007	2	1	0	-0.132141
5.73007	4	5	0	-7.25527
5.73007	4	4	0	-8.0401
5.73007	4	3	0	-20.355
5.73007	4	2	0	-13.5407
5.73007	4	1	0	26.2846
5.73107	2	5	0	12.6557
5.73107	2	4	0	-0.696674
5.73107	2	3	0	15.7132
5.73107	2	2	0	-1.883
5.73107	2	1	0	-0.360173
5.73107	4	5	0	-7.17684
5.73107	4	4	0	-7.98765
5.73107	4	3	0	-20.3303
5.73107	4	2	0	-13.579
5.73107	4	1	0	26.8175
5.73507	2	5	0	12.7626
5.73507	2	4	0	-0.849856
5.73507	2	3	0	22.6452
5.73507	2	2	0	-2.04415
5.73507	2	1	0	-0.146416
5.73507	4	5	0	-7.03933
5.73507	4	4	0	-7.52912
5.73507	4	3	0	-20.469
5.73507	4	2	0	-13.7677
5.73507	4	1	0	26.4309
5.73907	2	5	0	45.114
5.73907	2	4	0	44.6692
5.73907	2	3	0	45.882
5.73907	2	2	0	37.809
5.73907	2	1	0	46.0059
5.74007	2	5	0	11.9595
5.74007	2	4	0	-0.634623
5.74007	2	3	0	19.2515
5.74007	2	2	0	-1.7485
5.74007	2	1	0	0.103357
5.74007	4	5	0	-7.16863
5.74007	4	4	0	-7.20621
5.74007	4	3	0	-20.3286
5.74007	4	2	0	-13.6031
5.74007	4	1	0	26.3458
5.74107	4	5	0	35.2607
5.74107	4	4	0	34.862
5.74107	4	3	0	27.6969
5.74107	4	2	0	31.466
5.74107	4	1	0	46.3011
5.74507	2	5	0	12.7974
5.74507	2	4	0	-0.871948
5.74507	2	3	0	14.9176
5.74507	2	2	0	-1.80253
5.74507	2	1	0	0.0208644
5.74507	4	5	0	-6.77523
5.74507	4	4	0	-7.07744
5.74507	4	3	0	-20.1315
5.74507	4	2	0	-13.7115
5.74507	4	1	0	26.2913
5.74807	4	5	0	35.3325
5.74807	4	4	0	34.7879
5.74807	4	3	0	27.7559
5.74807	4	2	0	31.3968
5.74807	4	1	0	46.3269
5.75007	2	5	0	12.7031
5.75007	2	4	0	-0.933342
5.75007	2	3	0	15.1921
5.75007	2	2	0	-1.52473
5.75007	2	1	0	-0.108074
5.75007	4	5	0	-6.96636
5.75007	4	4	0	-7.27663
5.75007	4	3	0	-20.0404
5.75007	4	2	0	-13.7019
5.75007	4	1	0	25.9361
5.75507	2	5	0	12.2793
5.75507	2	4	0	-0.82526
5.75507	2	3	0	17.7291
5.75507	2	2	0	-1.4144
5.75507	2	1	0	-0.398337
5.75507	4	5	0	-6.88402
5.75507	4	4	0	-7.88715
5.75507	4	3	0	-20.0467
5.75507	4	2	0	-13.8108
5.75507	4	1	0	26.5744
5.75907	4	5	0	35.2293
5.75907	4	4	0	33.8698
5.75907	4	3	0	27.9246
5.75907	4	2	0	31.0625
5.75907	4	1	0	46.4155
5.76007	2	5	0	14.2347
5.76007	2	4	0	-0.931176
5.76007	2	3	0	21.02
5.76007	2	2	0	-1.67242
5.76007	2	1	0	-0.612482
5.76007	4	5	0	-7.25672
5.76007	4	4	0	-8.31233
5.76007	4	3	0	-20.0164
5.76007	4	2	0	-13.9142
5.76007	4	1	0	26.4062
5.76507	2	5	0	12.0677
5.76507	2	4	0	-0.943249
5.76507	2	3	0	18.5025
5.76507	2	2	0	-1.63842
5.76507	2	1	0	-0.793183
5.76507	4	5	0	-6.71756
5.76507	4	4	0	-8.66748
5.76507	4	3	0	-19.8823
5.76507	4	2	0	-13.8343
5.76507	4	1	0	26.3387
5.77007	2	5	0	12.3189
5.77007	2	4	0	-0.907602
5.77007	2	3	0	14.8597
5.77007	2	2	0	-2.2077
5.77007	2	1	0	-0.824851
5.77007	4	5	0	-7.04121
5.77007	4	4	0	-8.59372
5.77007	4	3	0	-19.9866
5.77007	4	2	0	-13.9506
5.77007	4	1	0	25.9903
5.77507	2	5	0	12.5429
5.77507	2	4	0	-1.01342
5.77507	2	3	0	16.8997
5.77507	2	2	0	-2.45618
5.77507	2	1	0	-0.746138
5.77507	4	5	0	-7.19185
5.77507	4	4	0	-8.06906
5.77507	4	3	0	-19.7696
5.77507	4	2	0	-13.8084
5.77507	4	1	0	26.3516
5.77707	2	5	0	45.1724
5.77707	2	4	0	44.6307
5.77707	2	3	0	45.9518
5.77707	2	2	0	37.6752
5.77707	2	1	0	45.8967
5.78007	2	5	0	11.8377
5.78007	2	4	0	-1.10866
5.78007	2	3	0	19.1259
5.78007	2	2	0	-2.28017
5.78007	2	1	0	-0.623999
5.78007	4	5	0	-7.39152
5.78007	4	4	0	-7.74156
5.78007	4	3	0	-19.5509
5.78007	4	2	0	-13.7021
5.78007	4	1	0	26.701
5.78507	2	5	0	11.8966
5.78507	2	4	0	-1.29706
5.78507	2	3	0	21.5729
5.78507	2	2	0	-2.08437
5.78507	2	1	0	-0.45074
5.78507	4	5	0	-7.58694
5.78507	4	4	0	-7.45855
5.78507	4	3	0	-19.9109
5.78507	4	2	0	-13.9985
5.78507	4	1	0	26.5533
5.79007	2	5	0	12.1401
5.79007	2	4	0	-1.26909
5.79007	2	3	0	17.1885
5.79007	2	2	0	-1.60089
5.79007	2	1	0	-0.48535
5.79007	4	5	0	-7.71664
5.79007	4	4	0	-7.73008
5.79007	4	3	0	-19.9652
5.79007	4	2	0	-14.0319
5.79007	4	1	0	26.9089
5.79207	2	5	0	44.7933
5.79207	2	4	0	44.3636
5.79207	2	3	0	46.0137
5.79207	2	2	0	37.6831
5.79207	2	1	0	45.7904
5.79507	2	5	0	11.5252
5.79507	2	4	0	-1.21756
5.79507	2	3	0	14.2809
5.79507	2	2	0	-1.30402
5.79507	2	1	0	-0.93469
5.79507	4	5	0	-7.90797
5.79507	4	4	0	-8.07156
5.79507	4	3	0	-19.7183
5.79507	4	2	0	-14.0821
5.79507	4	1	0	26.3107
5.80007	2	5	0	12.6077
5.80007	2	4	0	-1.11315
5.80007	2	3	0	17.1857
5.80007	2	2	0	-1.63625
5.80007	2	1	0	-0.704242
5.80007	4	5	0	-7.66678
5.80007	4	4	0	-8.37433
5.80007	4	3	0	-19.8834
5.80007	4	2	0	-13.8607
5.80007	4	1	0	26.7137
5.80507	2	5	0	12.1265
5.80507	2	4	0	-1.20795
5.80507	2	3	0	21.2067
5.80507	2	2	0	-1.55755
5.80507	2	1	0	-0.783173
5.80507	4	5	0	-7.66227
5.80507	4	4	0	-8.54123
5.80507	4	3	0	-19.874
5.80507	4	2	0	-13.5362
5.80507	4	1	0	26.3262
5.80807	4	5	0	34.4732
5.80807	4	4	0	33.4253
5.80807	4	3	0	27.3834
5.80807	4	2	0	31.5082
5.80807	4	1	0	47.0044
5.81007	2	5	0	13.1509
5.81007	2	4	0	-0.713899
5.81007	2	3	0	20.3115
5.81007	2	2	0	-2.22855
5.81007	2	1	0	-0.766764
5.81007	4	5	0	-7.43324
5.81007	4	4	0	-8.80802
5.81007	4	3	0	-19.8814
5.81007	4	2	0	-13.5644
5.81007	4	1	0	27.1403
5.81107	2	5	0	13.266
5.81107	2	4	0	-0.741695
5.81107	2	3	0	18.9344
5.81107	2	2	0	-2.30774
5.81107	2	1	0	-0.746418
5.81107	4	5	0	-7.51263
5.81107	4	4	0	-8.84212
5.81107	4	3	0	-19.8454
5.81107	4	2	0	-13.5087
5.81107	4	1	0	26.5968
5.81507	2	5	0	12.0876
5.81507	2	4	0	-0.571751
5.81507	2	3	0	15.3775
5.81507	2	2	0	-2.33055
5.81507	2	1	0	-0.810672
5.81507	4	5	0	-7.7923
5.81507	4	4	0	-8.67905
5.81507	4	3	0	-20.0935
5.81507	4	2	0	-13.6682
5.81507	4	1	0	27.1894
5.81907	2	5	0	44.5304
5.81907	2	4	0	44.5025
5.81907	2	3	0	45.973
5.81907	2	2	0	37.6527
5.81907	2	1	0	46.0481
5.82007	2	5	0	11.5858
5.82007	2	4	0	-0.682602
5.82007	2	3	0	15.7378
5.82007	2	2	0	-1.84921
5.82007	2	1	0	-0.569965
5.82007	4	5	0	-7.68736
5.82007	4	4	0	-8.0929
5.82007	4	3	0	-20.0717
5.82007	4	2	0	-13.6759
5.82007	4	1	0	27.1803
5.82107	4	5	0	34.3664
5.82107	4	4	0	34.2598
5.82107	4	3	0	27.1971
5.82107	4	2	0	31.494
5.82107	4	1	0	47.0349
5.82507	2	5	0	12.0781
5.82507	2	4	0	-0.967857
5.82507	2	3	0	16.8502
5.82507	2	2	0	-1.69541
5.82507	2	1	0	-0.704605
5.82507	4	5	0	-7.72738
5.82507	4	4	0	-7.71995
5.82507	4	3	0	-20.1232
5.82507	4	2	0	-13.5329
5.82507	4	1	0	27.047
5.82807	4	5	0	34.3313
5.82807	4	4	0	34.7648
5.82807	4	3	0	27.1138
5.82807	4	2	0	31.8291
5.82807	4	1	0	46.9916
5.83007	2	5	0	12.7287
5.83007	2	4	0	-0.760646
5.83007	2	3	0	20.5394
5.83007	2	2	0	-1.9413
5.83007	2	1	0	-0.537718
5.83007	4	5	0	-7.80121
5.83007	4	4	0	-7.21698
5.83007	4	3	0	-19.8636
5.83007	4	2	0	-13.3222
5.83007	4	1	0	27.2848
5.83507	2	5	0	11.4889
5.83507	2	4	0	-0.712175
5.83507	2	3	0	18.898
5.83507	2	2	0	-2.63941
5.83507	2	1	0	-0.632855
5.83507	4	5	0	-7.65111
5.83507	4	4	0	-7.42236
5.83507	4	3	0	-20.0725
5.83507	4	2	0	-13.3451
5.83507	4	1	0	26.3999
5.83907	4	5	0	34.4824
5.83907	4	4	0	34.5018
5.83907	4	3	0	27.1133
5.83907	4	2	0	31.9105
5.83907	4	1	0	46.7583
5.84007	2	5	0	11.7202
5.84007	2	4	0	-0.698768
5.84007	2	3	0	14.7972
5.84007	2	2	0	-2.86985
5.84007	2	1	0	-0.682661
5.84007	4	5	0	-7.69672
5.84007	4	4	0	-7.70646
5.84007	4	3	0	-20.1641
5.84007	4	2	0	-13.4846
5.84007	4	1	0	26.8813
5.84507	2	5	0	11.6234
5.84507	2	4	0	-0.891053
5.84507	2	3	0	16.7913
5.84507	2	2	0	-2.70018
5.84507	2	1	0	-0.403829
5.84507	4	5	0	-7.66332
5.84507	4	4	0	-8.06579
5.84507	4	3	0	-19.7966
5.84507	4	2	0	-13.8121
5.84507	4	1	0	26.4915
5.85007	2	5	0	12.0193
5.85007	2	4	0	-0.713231
5.85007	2	3	0	19.4507
5.85007	2	2	0	-2.8926
5.85007	2	1	0	-0.451368
5.85007	4	5	0	-7.80781
5.85007	4	4	0	-8.53224
5.85007	4	3	0	-20.1404
5.85007	4	2	0	-14.1842
5.85007	4	1	0	26.4984
5.85507	2	5	0	11.6586
5.85507	2	4	0	-0.60423
5.85507	2	3	0	22.2462
5.85507	2	2	0	-2.33406
5.85507	2	1	0	-0.452438
5.85507	4	5	0	-7.52556
5.85507	4	4	0	-8.90294
5.85507	4	3	0	-20.0129
5.85507	4	2	0	-13.8897
5.85507	4	1	0	27.2296
5.85707	2	5	0	44.6038
5.85707	2	4	0	44.324
5.85707	2	3	0	46.2378
5.85707	2	2	0	37.2825
5.85707	2	1	0	46.2286
5.86007	2	5	0	11.5951
5.86007	2	4	0	-0.751956
5.86007	2	3	0	17.0687
5.86007	2	2	0	-2.41071
5.86007	2	1	0	-0.395741
5.86007	4	5	0	-7.64391
5.86007	4	4	0	-8.44461
5.86007	4	3	0	-19.9563
5.86007	4	2	0	-14.0626
5.86007	4	1	0	27.0204
5.86507	2	5	0	11.392
5.86507	2	4	0	-0.706845
5.86507	2	3	0	15.0952
5.86507	2	2	0	-2.32015
5.86507	2	1	0	-0.489133
5.86507	4	5	0	-7.73291
5.86507	4	4	0	-7.80068
5.86507	4	3	0	-20.2513
5.86507	4	2	0	-14.0684
5.86507	4	1	0	26.9509
5.87007	2	5	0	13.0754
5.87007	2	4	0	-0.471779
5.87007	2	3	0	19.4647
5.87007	2	2	0	-2.4903
5.87007	2	1	0	-0.341198
5.87007	4	5	0	-7.76476
5.87007	4	4	0	-7.46185
5.87007	4	3	0	-20.2851
5.87007	4	2	0	-13.9275
5.87007	4	1	0	26.6182
5.87207	2	5	0	44.4045
5.87207	2	4	0	44.2681
5.87207	2	3	0	46.9779
5.87207	2	2	0	37.2159
5.87207	2	1	0	46.4216
5.87507	2	5	0	11.9653
5.87507	2	4	0	-0.291387
5.87507	2	3	0	22.3037
5.87507	2	2	0	-2.85775
5.87507	2	1	0	-0.0224483
5.87507	4	5	0	-7.90235
5.87507	4	4	0	-7.26519
5.87507	4	3	0	-20.2975
5.87507	4	2	0	-13.8989
5.87507	4	1	0	26.868
5.88007	2	5	0	11.7424
5.88007	2	4	0	-0.427146
5.88007	2	3	0	20.9286
5.88007	2	2	0	-2.72937
5.88007	2	1	0	-0.112573
5.88007	4	5	0	-7.79739
5.88007	4	4	0	-7.2766
5.88007	4	3	0	-20.1526
5.88007	4	2	0	-13.9029
5.88007	4	1	0	26.0513
5.88507	2	5	0	12.0181
5.88507	2	4	0	-0.647986
5.88507	2	3	0	17.9333
5.88507	2	2	0	-2.25354
5.88507	2	1	0	-0.169743
5.88507	4	5	0	-7.73788
5.88507	4	4	0	-7.58996
5.88507	4	3	0	-20.0093
5.88507	4	2	0	-13.571
5.88507	4	1	0	26.7688
5.88807	4	5	0	34.8776
5.88807	4	4	0	34.1029
5.88807	4	3	0	26.6529
5.88807	4	2	0	31.7281
5.88807	4	1	0	47.0803
5.89007	2	5	0	11.5472
5.89007	2	4	0	-0.374737
5.89007	2	3	0	17.4665
5.89007	2	2	0	-2.30101
5.89007	2	1	0	-0.172189
5.89007	4	5	0	-7.17359
5.89007	4	4	0	-8.24306
5.89007	4	3	0	-20.1464
5.89007	4	2	0	-13.7397
5.89007	4	1	0	26.0849
5.89107	2	5	0	11.2688
5.89107	2	4	0	-0.428531
5.89107	2	3	0	18.7245
5.89107	2	2	0	-2.25149
5.89107	2	1	0	-0.0381611
5.89107	4	5	0	-7.13927
5.89107	4	4	0	-8.37149
5.89107	4	3	0	-20.1207
5.89107	4	2	0	-13.8481
5.89107	4	1	0	26.9643
5.89507	2	5	0	11.3379
5.89507	2	4	0	-0.542957
5.89507	2	3	0	18.7839
5.89507	2	2	0	-2.12656
5.89507	2	1	0	-0.160946
5.89507	4	5	0	-7.01966
5.89507	4	4	0	-8.77475
5.89507	4	3	0	-19.7725
5.89507	4	2	0	-13.9889
5.89507	4	1	0	26.8894
5.89907	2	5	0	44.458
5.89907	2	4	0	43.9279
5.89907	2	3	0	46.5919
5.89907	2	2	0	37.3164
5.89907	2	1	0	46.5653
5.90007	2	5	0	11.8351
5.90007	2	4	0	-0.436951
5.90007	2	3	0	21.5261
5.90007	2	2	0	-2.57518
5.90007	2	1	0	-0.195254
5.90007	4	5	0	-6.68538
5.90007	4	4	0	-9.06229
5.90007	4	3	0	-20.1464
5.90007	4	2	0	-14.4353
5.90007	4	1	0	26.3995
5.90107	4	5	0	35.2557
5.90107	4	4	0	33.0303
5.90107	4	3	0	26.3342
5.90107	4	2	0	31.2464
5.90107	4	1	0	46.8888
5.90507	2	5	0	11.3505
5.90507	2	4	0	-0.322688
5.90507	2	3	0	18.8936
5.90507	2	2	0	-2.68901
5.90507	2	1	0	-0.497207
5.90507	4	5	0	-7.10803
5.90507	4	4	0	-8.94829
5.90507	4	3	0	-20.3475
5.90507	4	2	0	-14.6069
5.90507	4	1	0	26.7282
5.90807	4	5	0	35.0949
5.90807	4	4	0	33.5291
5.90807	4	3	0	26.3499
5.90807	4	2	0	31.1818
5.90807	4	1	0	46.8266
5.91007	2	5	0	13.3362
5.91007	2	4	0	-0.0845204
5.91007	2	3	0	15.1254
5.91007	2	2	0	-2.60433
5.91007	2	1	0	-0.465708
5.91007	4	5	0	-7.03189
5.91007	4	4	0	-8.60062
5.91007	4	3	0	-20.474
5.91007	4	2	0	-14.5478
5.91007	4	1	0	25.5518
5.91507	2	5	0	11.3776
5.91507	2	4	0	-0.285549
5.91507	2	3	0	17.3136
5.91507	2	2	0	-2.67369
5.91507	2	1	0	-0.412285
5.91507	4	5	0	-6.98762
5.91507	4	4	0	-8.37582
5.91507	4	3	0	-20.6593
5.91507	4	2	0	-14.9522
5.91507	4	1	0	26.3688
5.91907	4	5	0	35.1787
5.91907	4	4	0	34.1116
5.91907	4	3	0	26.2222
5.91907	4	2	0	30.8275
5.91907	4	1	0	46.4826
5.92007	2	5	0	11.5506
5.92007	2	4	0	-0.452496
5.92007	2	3	0	20.2488
5.92007	2	2	0	-2.55199
5.92007	2	1	0	-0.433267
5.92007	4	5	0	-7.01784
5.92007	4	4	0	-8.04141
5.92007	4	3	0	-20.6404
5.92007	4	2	0	-14.8877
5.92007	4	1	0	25.7129
5.92507	2	5	0	13.2534
5.92507	2	4	0	-0.393929
5.92507	2	3	0	21.913
5.92507	2	2	0	-2.57806
5.92507	2	1	0	-0.254068
5.92507	4	5	0	-6.72775
5.92507	4	4	0	-7.99301
5.92507	4	3	0	-20.6584
5.92507	4	2	0	-14.8701
5.92507	4	1	0	26.0342
5.93007	2	5	0	11.3225
5.93007	2	4	0	-0.271773
5.93007	2	3	0	19.3558
5.93007	2	2	0	-2.72229
5.93007	2	1	0	-0.101796
5.93007	4	5	0	-6.38385
5.93007	4	4	0	-8.35709
5.93007	4	3	0	-20.7948
5.93007	4	2	0	-14.9907
5.93007	4	1	0	25.9953
5.93507	2	5	0	12.3585
5.93507	2	4	0	-0.370373
5.93507	2	3	0	15.3532
5.93507	2	2	0	-2.70765
5.93507	2	1	0	0.0251909
5.93507	4	5	0	-6.43757
5.93507	4	4	0	-8.89439
5.93507	4	3	0	-21.1618
5.93507	4	2	0	-14.9472
5.93507	4	1	0	25.8518
5.93707	2	5	0	44.2852
5.93707	2	4	0	44.0997
5.93707	2	3	0	46.9697
5.93707	2	2	0	37.2298
5.93707	2	1	0	46.5142
5.94007	2	5	0	12.3248
5.94007	2	4	0	-0.199924
5.94007	2	3	0	18.5627
5.94007	2	2	0	-3.05038
5.94007	2	1	0	0.0169229
5.94007	4	5	0	-6.90945
5.94007	4	4	0	-9.37371
5.94007	4	3	0	-20.8968
5.94007	4	2	0	-15.0647
5.94007	4	1	0	26.1944
5.94507	2	5	0	11.829
5.94507	2	4	0	-0.537267
5.94507	2	3	0	21.8263
5.94507	2	2	0	-2.81923
5.94507	2	1	0	-0.154218
5.94507	4	5	0	-6.46076
5.94507	4	4	0	-9.29612
5.94507	4	3	0	-20.7767
5.94507	4	2	0	-15.0495
5.94507	4	1	0	26.0787
5.95007	2	5	0	13.853
5.95007	2	4	0	-0.545831
5.95007	2	3	0	21.2472
5.95007	2	2	0	-2.46183
5.95007	2	1	0	-0.296693
5.95007	4	5	0	-6.72487
5.95007	4	4	0	-8.68271
5.95007	4	3	0	-20.81
5.95007	4	2	0	-14.9508
5.95007	4	1	0	26.9733
5.95207	2	5	0	44.2913
5.95207	2	4	0	44.3228
5.95207	2	3	0	47.2041
