time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.18703	4	1	3	1530	0.167343
1.18703	4	1	3	1530	0.167331
1.18703	4	1	3	1530	0.167318
1.18703	4	1	3	1530	0.167306
1.18703	4	1	3	1530	0.167293
1.18703	4	1	3	1530	0.167281
1.18703	4	1	3	1530	0.167268
1.18703	4	1	3	1530	0.167256
1.18703	4	1	3	1530	0.167243
1.18703	4	1	3	1530	0.16723
1.18803	2	5	3	1530	0.168254
1.18803	2	5	3	1530	0.168242
1.18803	2	5	3	1530	0.168229
1.18803	2	5	3	1530	0.168217
1.18803	2	5	3	1530	0.168204
1.18803	2	5	3	1530	0.168191
1.18803	2	5	3	1530	0.168179
1.18803	2	5	3	1530	0.168166
1.18803	2	5	3	1530	0.168154
1.18803	2	5	3	1530	0.168141
1.18803	2	5	3	1530	0.168129
1.18803	2	5	3	1530	0.168116
1.18803	2	5	3	1530	0.168104
1.18803	2	5	3	1530	0.168091
1.18803	2	5	3	1530	0.168078
1.18803	2	5	3	1530	0.168066
1.18803	2	5	3	1530	0.168053
1.18803	2	5	3	1530	0.168041
1.18803	2	5	3	1530	0.168028
1.18803	2	5	3	1530	0.168016
1.18803	2	5	3	1530	0.168003
1.18803	2	5	3	1530	0.16799
1.18803	2	5	3	1530	0.167978
1.18803	2	5	3	1530	0.167965
1.18803	2	5	3	1530	0.167953
1.18803	2	5	3	1530	0.16794
1.18803	2	4	3	1530	0.168831
1.18803	2	4	3	1530	0.168818
1.18803	2	4	3	1530	0.168806
1.18803	2	4	3	1530	0.168793
1.18803	2	4	3	1530	0.168781
1.18803	2	4	3	1530	0.168768
1.18803	2	4	3	1530	0.168755
1.18803	2	4	3	1530	0.168743
1.18803	2	4	3	1530	0.16873
1.18803	2	4	3	1530	0.168718
1.18803	2	4	3	1530	0.168705
1.18803	2	4	3	1530	0.168693
1.18803	2	4	3	1530	0.16868
1.18803	2	4	3	1530	0.168667
1.18803	2	4	3	1530	0.168655
1.18803	2	4	3	1530	0.168642
1.18803	2	4	3	1530	0.16863
1.18803	2	4	3	1530	0.168617
1.18803	2	4	3	1530	0.168605
1.18803	2	4	3	1530	0.168592
1.18803	2	4	3	1530	0.16858
1.18803	2	4	3	1530	0.168567
1.18803	2	4	3	1530	0.168554
1.18803	2	4	3	1530	0.168542
1.18803	2	4	3	1530	0.168529
1.18803	2	4	3	1530	0.168517
1.18803	4	5	3	1530	0.17032
1.18803	4	5	3	1530	0.170308
1.18803	4	5	3	1530	0.170295
1.18803	4	5	3	1530	0.170283
1.18803	4	5	3	1530	0.17027
1.18803	4	5	3	1530	0.170258
1.18803	4	5	3	1530	0.170245
1.18803	4	5	3	1530	0.170232
1.18803	4	5	3	1530	0.17022
1.18803	4	5	3	1530	0.170207
1.18803	4	5	3	1530	0.170195
1.18803	4	5	3	1530	0.170182
1.18803	4	5	3	1530	0.17017
1.18803	4	5	3	1530	0.170157
1.18803	4	5	3	1530	0.170145
1.18803	4	5	3	1530	0.170132
1.18803	4	4	3	1530	0.171475
1.18803	4	4	3	1530	0.171462
1.18803	4	4	3	1530	0.17145
1.18803	4	4	3	1530	0.171437
1.18803	4	4	3	1530	0.171424
1.18803	4	4	3	1530	0.171412
1.18803	4	4	3	1530	0.171399
1.18803	4	4	3	1530	0.171387
1.18803	4	4	3	1530	0.171374
1.18803	4	4	3	1530	0.171362
1.18803	4	4	3	1530	0.171349
1.18803	4	4	3	1530	0.171336
1.18803	4	4	3	1530	0.171324
1.18803	4	4	3	1530	0.171311
1.18839	4	5	3	1530	0.170477
1.18839	4	5	3	1530	0.170464
1.18839	4	5	3	1530	0.170451
1.18839	4	5	3	1530	0.170439
1.18839	4	5	3	1530	0.170426
1.18839	4	5	3	1530	0.170414
1.18839	4	5	3	1530	0.170401
1.1886	4	4	3	1530	0.17187
1.1886	4	4	3	1530	0.171858
1.1886	4	4	3	1530	0.171845
1.1886	4	4	3	1530	0.171833
1.18903	4	1	3	1530	0.169218
1.18903	4	1	3	1530	0.169205
1.18903	4	1	3	1530	0.169193
1.18903	4	1	3	1530	0.16918
1.18903	4	1	3	1530	0.169168
1.18903	4	1	3	1530	0.169155
1.18903	4	1	3	1530	0.169142
1.18903	4	1	3	1530	0.16913
1.18903	4	1	3	1530	0.169117
1.18903	4	1	3	1530	0.169105
1.18939	4	5	3	1530	0.171389
1.18939	4	5	3	1530	0.171376
1.18939	4	5	3	1530	0.171364
1.18939	4	5	3	1530	0.171351
1.18939	4	5	3	1530	0.171338
1.18939	4	5	3	1530	0.171326
1.18939	4	5	3	1530	0.171313
1.1896	4	4	3	1530	0.17282
1.1896	4	4	3	1530	0.172807
1.1896	4	4	3	1530	0.172795
1.1896	4	4	3	1530	0.172782
1.19003	4	1	3	1530	0.170092
1.19003	4	1	3	1530	0.17008
1.19003	4	1	3	1530	0.170067
1.19003	4	1	3	1530	0.170055
1.19003	4	1	3	1530	0.170042
1.19003	4	1	3	1530	0.170029
1.19003	4	1	3	1530	0.170017
1.19003	4	1	3	1530	0.170004
1.19003	4	1	3	1530	0.169992
1.19003	4	1	3	1530	0.169979
1.19003	4	1	3	1530	0.169967
1.1906	2	4	3	1530	0.171076
1.1906	2	4	3	1530	0.171063
1.1906	2	4	3	1530	0.171051
1.1906	2	4	3	1530	0.171038
1.1906	2	4	3	1530	0.171025
1.1906	2	4	3	1530	0.171013
1.1906	2	4	3	1530	0.171
1.1906	2	4	3	1530	0.170988
1.1906	2	4	3	1530	0.170975
1.1906	2	4	3	1530	0.170963
1.1906	2	4	3	1530	0.17095
1.1906	2	4	3	1530	0.170937
1.1906	2	4	3	1530	0.170925
1.19096	4	1	3	1530	0.170883
1.19096	4	1	3	1530	0.17087
1.19096	4	1	3	1530	0.170858
1.19096	4	1	3	1530	0.170845
1.19096	4	1	3	1530	0.170832
1.19096	4	1	3	1530	0.17082
1.19096	4	1	3	1530	0.170807
1.19096	4	1	3	1530	0.170795
1.19096	4	1	3	1530	0.170782
1.19096	4	1	3	1530	0.17077
1.19303	2	3	3	1530	0.178577
1.19303	2	3	3	1530	0.178565
1.19303	2	3	3	1530	0.178552
1.19403	4	1	3	1530	0.173828
1.19403	4	1	3	1530	0.173816
1.19403	4	1	3	1530	0.173803
1.19403	4	1	3	1530	0.173791
1.19403	4	1	3	1530	0.173778
1.19403	4	1	3	1530	0.173766
1.19403	4	1	3	1530	0.173753
1.19403	4	1	3	1530	0.173741
1.19403	4	1	3	1530	0.173728
1.19403	4	1	3	1530	0.173715
1.19403	4	1	3	1530	0.173703
1.19503	4	1	3	1530	0.17469
1.19503	4	1	3	1530	0.174678
1.19503	4	1	3	1530	0.174665
1.19503	4	1	3	1530	0.174653
1.19503	4	1	3	1530	0.17464
1.19503	4	1	3	1530	0.174628
1.19503	4	1	3	1530	0.174615
1.19503	4	1	3	1530	0.174602
1.19503	4	1	3	1530	0.17459
1.19503	4	1	3	1530	0.174577
1.19603	2	5	3	1530	0.175928
1.19603	2	5	3	1530	0.175915
1.19603	2	5	3	1530	0.175903
1.19603	2	5	3	1530	0.17589
1.19603	2	5	3	1530	0.175877
1.19603	2	5	3	1530	0.175865
1.19603	2	5	3	1530	0.175852
1.19603	2	5	3	1530	0.17584
1.19603	2	5	3	1530	0.175827
1.19603	2	5	3	1530	0.175815
1.19603	2	5	3	1530	0.175802
1.19603	2	5	3	1530	0.17579
1.19603	2	5	3	1530	0.175777
1.19603	2	3	3	1530	0.181539
1.19603	2	3	3	1530	0.181527
1.19603	2	3	3	1530	0.181514
1.19603	2	3	3	1530	0.181502
1.19603	2	3	3	1530	0.181489
1.19603	2	3	3	1530	0.181477
1.19603	2	3	3	1530	0.181464
1.19603	2	3	3	1530	0.181452
1.19603	4	5	3	1530	0.177944
1.19603	4	5	3	1530	0.177931
1.19603	4	5	3	1530	0.177918
1.19603	4	5	3	1530	0.177906
1.19603	4	5	3	1530	0.177893
1.19603	4	5	3	1530	0.177881
1.19603	4	5	3	1530	0.177868
1.19603	4	5	3	1530	0.177856
1.19603	4	5	3	1530	0.177843
1.19603	4	5	3	1530	0.177831
1.19603	4	5	3	1530	0.177818
1.19603	4	5	3	1530	0.177805
1.19603	4	5	3	1530	0.177793
1.19603	4	5	3	1530	0.17778
1.19603	4	5	3	1530	0.177768
1.19603	4	5	3	1530	0.177755
1.19603	4	5	3	1530	0.177743
1.19603	4	5	3	1530	0.17773
1.19603	4	5	3	1530	0.177717
1.19603	4	5	3	1530	0.177705
1.19703	2	5	3	1530	0.176764
1.19703	2	5	3	1530	0.176752
1.19703	2	5	3	1530	0.176739
1.19703	2	5	3	1530	0.176727
1.19703	2	5	3	1530	0.176714
1.19703	2	5	3	1530	0.176702
1.19703	2	5	3	1530	0.176689
1.19703	2	5	3	1530	0.176676
1.19703	2	5	3	1530	0.176664
1.19703	2	5	3	1530	0.176651
1.19703	2	5	3	1530	0.176639
1.19703	2	5	3	1530	0.176626
1.19703	2	5	3	1530	0.176614
1.19703	2	5	3	1530	0.176601
1.19703	2	5	3	1530	0.176589
1.19703	2	5	3	1530	0.176576
1.19703	2	5	3	1530	0.176563
1.19703	2	5	3	1530	0.176551
1.19703	2	5	3	1530	0.176538
1.19703	2	5	3	1530	0.176526
1.19703	2	5	3	1530	0.176513
1.19703	2	5	3	1530	0.176501
1.19703	2	5	3	1530	0.176488
1.19703	2	5	3	1530	0.176476
1.19703	2	5	3	1530	0.176463
1.19703	2	5	3	1530	0.17645
1.19703	2	4	3	1530	0.177341
1.19703	2	4	3	1530	0.177328
1.19703	2	4	3	1530	0.177316
1.19703	2	4	3	1530	0.177303
1.19703	2	4	3	1530	0.177291
1.19703	2	4	3	1530	0.177278
1.19703	2	4	3	1530	0.177266
1.19703	2	4	3	1530	0.177253
1.19703	2	4	3	1530	0.17724
1.19703	2	4	3	1530	0.177228
1.19703	2	4	3	1530	0.177215
1.19703	2	4	3	1530	0.177203
1.19703	2	4	3	1530	0.17719
1.19703	2	3	3	1530	0.182439
1.19703	2	3	3	1530	0.182426
1.19703	2	3	3	1530	0.182414
1.19703	2	3	3	1530	0.182401
1.19703	2	3	3	1530	0.182389
1.19703	2	3	3	1530	0.182376
1.19703	2	3	3	1530	0.182364
1.19703	2	3	3	1530	0.182351
1.19703	2	3	3	1530	0.182339
1.19703	4	1	3	1530	0.176565
1.19703	4	1	3	1530	0.176552
1.19703	4	1	3	1530	0.17654
1.19703	4	1	3	1530	0.176527
1.19703	4	1	3	1530	0.176514
1.19703	4	1	3	1530	0.176502
1.19703	4	1	3	1530	0.176489
1.19703	4	1	3	1530	0.176477
1.19703	4	1	3	1530	0.176464
1.19703	4	1	3	1530	0.176452
1.19703	4	1	3	1530	0.176439
1.19739	2	5	3	1530	0.176795
1.19739	2	5	3	1530	0.176782
1.19739	2	5	3	1530	0.17677
1.19739	2	5	3	1530	0.176757
1.19739	2	5	3	1530	0.176745
1.19739	2	5	3	1530	0.176732
1.19739	2	5	3	1530	0.17672
1.19739	2	5	3	1530	0.176707
1.19739	2	5	3	1530	0.176695
1.19739	2	5	3	1530	0.176682
1.19739	2	5	3	1530	0.176669
1.19774	2	3	3	1530	0.18304
1.19774	2	3	3	1530	0.183028
1.19774	2	3	3	1530	0.183015
1.19774	2	3	3	1530	0.183003
1.19774	2	3	3	1530	0.18299
1.19774	2	3	3	1530	0.182977
1.19774	2	3	3	1530	0.182965
1.19903	2	4	3	1530	0.179178
1.19903	2	4	3	1530	0.179165
1.19903	2	4	3	1530	0.179153
1.19903	2	4	3	1530	0.17914
1.19903	2	4	3	1530	0.179127
1.19903	2	4	3	1530	0.179115
1.19903	2	4	3	1530	0.179102
1.20003	2	4	3	1530	0.18009
1.20003	2	4	3	1530	0.180077
1.20003	2	4	3	1530	0.180065
1.20003	2	4	3	1530	0.180052
1.20003	2	4	3	1530	0.180039
1.20003	2	4	3	1530	0.180027
1.20003	2	4	3	1530	0.180014
1.20003	2	4	3	1530	0.180002
1.20003	2	4	3	1530	0.179989
1.20003	2	4	3	1530	0.179977
1.20003	2	4	3	1530	0.179964
1.20003	2	4	3	1530	0.179952
1.20003	2	4	3	1530	0.179939
1.20003	2	4	3	1530	0.179926
1.20003	2	4	3	1530	0.179914
1.20003	2	4	3	1530	0.179901
1.20003	2	4	3	1530	0.179889
1.20003	2	4	3	1530	0.179876
1.20003	4	5	3	1530	0.181692
1.20003	4	5	3	1530	0.18168
1.20003	4	5	3	1530	0.181667
1.20003	4	5	3	1530	0.181655
1.20003	4	5	3	1530	0.181642
1.20003	4	5	3	1530	0.18163
1.20003	4	5	3	1530	0.181617
1.20003	4	5	3	1530	0.181604
1.20003	4	5	3	1530	0.181592
1.20003	4	5	3	1530	0.181579
1.20003	4	5	3	1530	0.181567
1.20003	4	5	3	1530	0.181554
1.20003	4	5	3	1530	0.181542
1.20003	4	5	3	1530	0.181529
1.20003	4	5	3	1530	0.181517
1.20003	4	5	3	1530	0.181504
1.20003	4	5	3	1530	0.181491
1.20003	4	5	3	1530	0.181479
1.20003	4	5	3	1530	0.181466
1.20003	4	5	3	1530	0.181454
1.20039	2	5	3	1530	0.179657
1.20039	2	5	3	1530	0.179644
1.20039	2	5	3	1530	0.179632
1.20039	2	5	3	1530	0.179619
1.20039	2	5	3	1530	0.179607
1.20039	2	5	3	1530	0.179594
1.20039	2	5	3	1530	0.179581
1.2006	2	4	3	1530	0.180435
1.2006	2	4	3	1530	0.180423
1.2006	2	4	3	1530	0.18041
1.2006	2	4	3	1530	0.180397
1.2006	2	4	3	1530	0.180385
1.20103	4	4	3	1530	0.184198
1.20103	4	4	3	1530	0.184186
1.20103	4	4	3	1530	0.184173
1.20103	4	4	3	1530	0.184161
1.20103	4	4	3	1530	0.184148
1.20103	4	4	3	1530	0.184136
1.20103	4	4	3	1530	0.184123
1.20103	4	4	3	1530	0.18411
1.20103	4	4	3	1530	0.184098
1.20103	4	4	3	1530	0.184085
1.20103	4	4	3	1530	0.184073
1.20103	4	4	3	1530	0.18406
1.20103	4	4	3	1530	0.184048
1.20103	4	4	3	1530	0.184035
1.20103	4	4	3	1530	0.184022
1.20103	4	4	3	1530	0.18401
1.20103	4	4	3	1530	0.183997
1.20103	4	4	3	1530	0.183985
1.20103	4	4	3	1530	0.183972
1.20103	4	4	3	1530	0.18396
1.20103	4	4	3	1530	0.183947
1.20103	4	4	3	1530	0.183935
1.20103	4	4	3	1530	0.183922
1.20103	4	4	3	1530	0.183909
1.20103	4	4	3	1530	0.183897
1.20103	4	4	3	1530	0.183884
1.20103	4	4	3	1530	0.183872
1.20103	4	4	3	1530	0.183859
1.20103	4	4	3	1530	0.183847
1.20103	4	4	3	1530	0.183834
1.20139	2	5	3	1530	0.180569
1.20139	2	5	3	1530	0.180556
1.20139	2	5	3	1530	0.180544
1.20139	2	5	3	1530	0.180531
1.20139	2	5	3	1530	0.180519
1.20139	2	5	3	1530	0.180506
1.20139	2	5	3	1530	0.180494
1.20139	2	5	3	1530	0.180481
1.2016	2	4	3	1530	0.181372
1.2016	2	4	3	1530	0.18136
1.2016	2	4	3	1530	0.181347
1.2016	2	4	3	1530	0.181335
1.2016	2	4	3	1530	0.181322
1.2016	2	4	3	1530	0.181309
1.20174	2	3	3	1530	0.186952
1.2026	4	4	3	1530	0.185393
1.2026	4	4	3	1530	0.18538
1.2026	4	4	3	1530	0.185368
1.2026	4	4	3	1530	0.185355
1.20303	4	1	3	1530	0.182427
1.20303	4	1	3	1530	0.182414
1.20303	4	1	3	1530	0.182401
1.20303	4	1	3	1530	0.182389
1.20303	4	1	3	1530	0.182376
1.20303	4	1	3	1530	0.182364
1.20303	4	1	3	1530	0.182351
1.20303	4	1	3	1530	0.182339
1.20303	4	1	3	1530	0.182326
1.20303	4	1	3	1530	0.182314
1.2046	4	4	3	1530	0.187343
1.2046	4	4	3	1530	0.18733
1.2046	4	4	3	1530	0.187318
1.2046	4	4	3	1530	0.187305
1.20503	4	1	3	1530	0.184301
1.20503	4	1	3	1530	0.184288
1.20503	4	1	3	1530	0.184276
1.20503	4	1	3	1530	0.184263
1.20503	4	1	3	1530	0.184251
1.20503	4	1	3	1530	0.184238
1.20503	4	1	3	1530	0.184226
1.20503	4	1	3	1530	0.184213
1.20503	4	1	3	1530	0.1842
1.20503	4	1	3	1530	0.184188
1.20503	4	1	3	1530	0.184175
1.20603	4	1	3	1530	0.185163
1.20603	4	1	3	1530	0.18515
1.20603	4	1	3	1530	0.185138
1.20603	4	1	3	1530	0.185125
1.20603	4	1	3	1530	0.185113
1.20603	4	1	3	1530	0.1851
1.20603	4	1	3	1530	0.185087
1.20603	4	1	3	1530	0.185075
1.20603	4	1	3	1530	0.185062
1.20603	4	1	3	1530	0.18505
1.20703	4	1	3	1530	0.186037
1.20703	4	1	3	1530	0.186025
1.20703	4	1	3	1530	0.186012
1.20703	4	1	3	1530	0.186
1.20703	4	1	3	1530	0.185987
1.20703	4	1	3	1530	0.185974
1.20703	4	1	3	1530	0.185962
1.20703	4	1	3	1530	0.185949
1.20703	4	1	3	1530	0.185937
1.20703	4	1	3	1530	0.185924
1.20703	4	1	3	1530	0.185912
1.20803	2	5	3	1530	0.187111
1.20803	2	5	3	1530	0.187099
1.20803	2	5	3	1530	0.187086
1.20803	2	5	3	1530	0.187074
1.20803	2	5	3	1530	0.187061
1.20803	2	5	3	1530	0.187048
1.20803	2	5	3	1530	0.187036
1.20803	2	5	3	1530	0.187023
1.20803	2	5	3	1530	0.187011
1.20803	2	5	3	1530	0.186998
1.20803	2	5	3	1530	0.186986
1.20803	2	5	3	1530	0.186973
1.20803	2	5	3	1530	0.186961
1.20803	2	5	3	1530	0.186948
1.20803	2	5	3	1530	0.186935
1.20803	2	5	3	1530	0.186923
1.20803	2	5	3	1530	0.18691
1.20803	2	5	3	1530	0.186898
1.20803	2	5	3	1530	0.186885
1.20803	2	5	3	1530	0.186873
1.20803	2	5	3	1530	0.18686
1.20803	2	5	3	1530	0.186848
1.20803	2	5	3	1530	0.186835
1.20803	2	5	3	1530	0.186822
1.20803	2	3	3	1530	0.193225
1.20803	2	3	3	1530	0.193213
1.20803	2	3	3	1530	0.1932
1.20803	2	3	3	1530	0.193188
1.20803	2	3	3	1530	0.193175
1.20803	2	3	3	1530	0.193163
1.20803	2	3	3	1530	0.19315
1.20803	2	3	3	1530	0.193138
1.20803	2	3	3	1530	0.193125
1.20803	2	3	3	1530	0.193112
1.20803	2	3	3	1530	0.1931
1.20803	2	3	3	1530	0.193087
1.20803	2	3	3	1530	0.193075
1.20803	2	3	3	1530	0.193062
1.20803	4	5	3	1530	0.189441
1.20803	4	5	3	1530	0.189429
1.20803	4	5	3	1530	0.189416
1.20803	4	5	3	1530	0.189403
1.20803	4	5	3	1530	0.189391
1.20803	4	5	3	1530	0.189378
1.20803	4	5	3	1530	0.189366
1.20803	4	5	3	1530	0.189353
1.20803	4	5	3	1530	0.189341
1.20803	4	5	3	1530	0.189328
1.20803	4	5	3	1530	0.189316
1.20803	4	5	3	1530	0.189303
1.20803	4	5	3	1530	0.18929
1.20803	4	5	3	1530	0.189278
1.20803	4	5	3	1530	0.189265
1.20903	4	1	3	1530	0.187899
1.20903	4	1	3	1530	0.187886
1.20903	4	1	3	1530	0.187874
1.20903	4	1	3	1530	0.187861
1.20903	4	1	3	1530	0.187849
1.20903	4	1	3	1530	0.187836
1.20903	4	1	3	1530	0.187824
1.20903	4	1	3	1530	0.187811
1.20903	4	1	3	1530	0.187799
1.20903	4	1	3	1530	0.187786
1.21003	4	1	3	1530	0.188773
1.21003	4	1	3	1530	0.188761
1.21003	4	1	3	1530	0.188748
1.21003	4	1	3	1530	0.188736
1.21003	4	1	3	1530	0.188723
1.21003	4	1	3	1530	0.188711
1.21003	4	1	3	1530	0.188698
1.21003	4	1	3	1530	0.188686
1.21003	4	1	3	1530	0.188673
1.21003	4	1	3	1530	0.18866
1.21003	4	1	3	1530	0.188648
1.21103	2	5	3	1530	0.18981
1.21103	2	5	3	1530	0.189797
1.21103	2	5	3	1530	0.189785
1.21103	2	5	3	1530	0.189772
1.21103	2	5	3	1530	0.18976
1.21103	2	5	3	1530	0.189747
1.21103	2	5	3	1530	0.189734
1.21103	2	5	3	1530	0.189722
1.21103	2	5	3	1530	0.189709
1.21103	2	5	3	1530	0.189697
1.21103	2	5	3	1530	0.189684
1.21103	2	5	3	1530	0.189672
1.21103	2	5	3	1530	0.189659
1.21103	4	5	3	1530	0.192253
1.21103	4	5	3	1530	0.19224
1.21103	4	5	3	1530	0.192228
1.21103	4	5	3	1530	0.192215
1.21103	4	5	3	1530	0.192203
1.21103	4	5	3	1530	0.19219
1.21103	4	5	3	1530	0.192177
1.21103	4	5	3	1530	0.192165
1.21103	4	5	3	1530	0.192152
1.21103	4	5	3	1530	0.19214
1.21103	4	4	3	1530	0.193721
1.21103	4	4	3	1530	0.193708
1.21103	4	4	3	1530	0.193696
1.21103	4	4	3	1530	0.193683
1.21103	4	4	3	1530	0.193671
1.21203	2	5	3	1530	0.190647
1.21203	2	5	3	1530	0.190634
1.21203	2	5	3	1530	0.190621
1.21203	2	5	3	1530	0.190609
1.21203	2	5	3	1530	0.190596
1.21203	2	5	3	1530	0.190584
1.21203	2	5	3	1530	0.190571
1.21203	2	5	3	1530	0.190559
1.21203	2	5	3	1530	0.190546
1.21203	2	5	3	1530	0.190534
1.21203	2	5	3	1530	0.190521
1.21203	2	5	3	1530	0.190508
1.21203	2	5	3	1530	0.190496
1.21203	2	5	3	1530	0.190483
1.21203	2	5	3	1530	0.190471
1.21203	2	5	3	1530	0.190458
1.21203	2	5	3	1530	0.190446
1.21203	2	5	3	1530	0.190433
1.21203	2	5	3	1530	0.19042
1.21203	4	5	3	1530	0.193127
1.21203	4	5	3	1530	0.193115
1.21203	4	5	3	1530	0.193102
1.21203	4	5	3	1530	0.193089
1.21203	4	5	3	1530	0.193077
1.21203	4	5	3	1530	0.193064
1.21203	4	5	3	1530	0.193052
1.21203	4	5	3	1530	0.193039
1.21203	4	5	3	1530	0.193027
1.21203	4	5	3	1530	0.193014
1.21203	4	5	3	1530	0.193002
1.21203	4	5	3	1530	0.192989
1.21203	4	5	3	1530	0.192976
1.21203	4	5	3	1530	0.192964
1.21203	4	5	3	1530	0.192951
1.21203	4	5	3	1530	0.192939
1.21203	4	5	3	1530	0.192926
1.21203	4	5	3	1530	0.192914
1.21203	4	5	3	1530	0.192901
1.21203	4	5	3	1530	0.192889
1.21203	4	5	3	1530	0.192876
1.21203	4	5	3	1530	0.192863
1.21203	4	5	3	1530	0.192851
1.21303	2	4	3	1530	0.192725
1.21303	2	4	3	1530	0.192713
1.21303	2	4	3	1530	0.1927
1.21303	2	4	3	1530	0.192688
1.21303	2	4	3	1530	0.192675
1.21303	2	4	3	1530	0.192663
1.21303	2	4	3	1530	0.19265
1.21303	2	4	3	1530	0.192638
1.21303	2	4	3	1530	0.192625
1.21303	2	4	3	1530	0.192612
1.21303	2	4	3	1530	0.1926
1.21303	2	4	3	1530	0.192587
1.21303	2	4	3	1530	0.192575
1.21303	2	4	3	1530	0.192562
1.21303	2	4	3	1530	0.19255
1.21303	2	4	3	1530	0.192537
1.21303	2	4	3	1530	0.192525
1.21303	2	4	3	1530	0.192512
1.21303	2	4	3	1530	0.192499
1.21303	2	4	3	1530	0.192487
1.21303	2	4	3	1530	0.192474
1.21303	2	4	3	1530	0.192462
1.21303	2	4	3	1530	0.192449
1.21303	2	4	3	1530	0.192437
1.21303	2	4	3	1530	0.192424
1.21303	2	4	3	1530	0.192411
1.21303	2	4	3	1530	0.192399
1.21303	2	4	3	1530	0.192386
1.21303	2	4	3	1530	0.192374
1.21303	2	4	3	1530	0.192361
1.21303	2	4	3	1530	0.192349
1.21303	2	4	3	1530	0.192336
1.21303	2	4	3	1530	0.192324
1.21303	2	4	3	1530	0.192311
1.21303	2	4	3	1530	0.192298
1.21303	2	4	3	1530	0.192286
1.21303	2	4	3	1530	0.192273
1.21303	2	4	3	1530	0.192261
1.21303	2	4	3	1530	0.192248
1.21303	2	4	3	1530	0.192236
1.21303	2	4	3	1530	0.192223
1.21303	2	4	3	1530	0.192211
1.21303	2	4	3	1530	0.192198
1.21303	2	4	3	1530	0.192185
1.21303	2	4	3	1530	0.192173
1.21303	2	4	3	1530	0.19216
1.21303	2	4	3	1530	0.192148
1.21303	2	4	3	1530	0.192135
1.21303	2	4	3	1530	0.192123
1.21303	2	4	3	1530	0.19211
1.21303	2	4	3	1530	0.192097
1.21303	2	4	3	1530	0.192085
1.21503	2	5	3	1530	0.193408
1.21503	2	5	3	1530	0.193395
1.21503	2	5	3	1530	0.193383
1.21503	2	5	3	1530	0.19337
1.21503	2	5	3	1530	0.193358
1.21503	2	5	3	1530	0.193345
1.21503	2	5	3	1530	0.193333
1.21503	2	5	3	1530	0.19332
1.21503	2	5	3	1530	0.193307
1.21503	2	5	3	1530	0.193295
1.21503	2	5	3	1530	0.193282
1.21503	2	5	3	1530	0.19327
1.21503	2	5	3	1530	0.193257
1.21503	2	4	3	1530	0.194072
1.21503	2	4	3	1530	0.19406
1.21503	2	4	3	1530	0.194047
1.21503	2	4	3	1530	0.194035
1.21503	2	4	3	1530	0.194022
1.21503	2	4	3	1530	0.19401
1.21503	2	4	3	1530	0.193997
1.21503	2	4	3	1530	0.193984
1.21503	2	4	3	1530	0.193972
1.21503	2	4	3	1530	0.193959
1.21503	2	4	3	1530	0.193947
1.21503	2	4	3	1530	0.193934
1.21503	2	4	3	1530	0.193922
1.21739	2	5	3	1530	0.195602
1.21739	2	5	3	1530	0.195589
1.21739	2	5	3	1530	0.195577
1.21739	2	5	3	1530	0.195564
1.21739	2	5	3	1530	0.195552
1.21739	2	5	3	1530	0.195539
1.21739	4	5	3	1530	0.198195
1.21739	4	5	3	1530	0.198183
1.21739	4	5	3	1530	0.19817
1.21739	4	5	3	1530	0.198158
1.21739	4	5	3	1530	0.198145
1.21739	4	5	3	1530	0.198133
1.21739	4	5	3	1530	0.19812
1.21753	2	4	3	1530	0.196409
1.21753	2	4	3	1530	0.196397
1.21803	4	1	3	1530	0.196635
1.21803	4	1	3	1530	0.196623
1.21803	4	1	3	1530	0.19661
1.21803	4	1	3	1530	0.196598
1.21803	4	1	3	1530	0.196585
1.21803	4	1	3	1530	0.196572
1.21803	4	1	3	1530	0.19656
1.21803	4	1	3	1530	0.196547
1.21803	4	1	3	1530	0.196535
1.21803	4	1	3	1530	0.196522
1.21939	2	5	3	1530	0.197526
1.21939	2	5	3	1530	0.197514
1.21939	2	5	3	1530	0.197501
1.21939	2	5	3	1530	0.197489
1.21939	2	5	3	1530	0.197476
1.21953	2	4	3	1530	0.198384
1.21953	2	4	3	1530	0.198371
1.21953	2	4	3	1530	0.198359
1.21953	2	4	3	1530	0.198346
1.21953	2	4	3	1530	0.198334
1.21953	2	4	3	1530	0.198321
1.21953	2	4	3	1530	0.198309
1.22039	4	5	3	1530	0.201108
1.22039	4	5	3	1530	0.201095
1.22039	4	5	3	1530	0.201082
1.22039	4	5	3	1530	0.20107
1.22039	4	5	3	1530	0.201057
1.22039	4	5	3	1530	0.201045
1.22103	2	3	3	1530	0.20605
1.22103	2	3	3	1530	0.206037
1.22103	2	3	3	1530	0.206025
1.22103	2	3	3	1530	0.206012
1.22103	2	3	3	1530	0.205999
1.22103	2	3	3	1530	0.205987
1.22103	2	3	3	1530	0.205974
1.22103	2	3	3	1530	0.205962
1.22103	4	1	3	1530	0.19951
1.22103	4	1	3	1530	0.199497
1.22103	4	1	3	1530	0.199485
1.22103	4	1	3	1530	0.199472
1.22103	4	1	3	1530	0.199459
1.22103	4	1	3	1530	0.199447
1.22103	4	1	3	1530	0.199434
1.22103	4	1	3	1530	0.199422
1.22103	4	1	3	1530	0.199409
1.22103	4	1	3	1530	0.199397
