Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.33893	1	0	3	-93.6571
1.33893	3	0	8	-98.0146
1.33893	1	0	4	-92.8843
1.33893	3	0	9	-91.5831
1.33893	1	0	5	-84.1499
1.33993	1	0	3	-93.705
1.33993	3	0	8	-98.0535
1.33993	1	0	4	-92.9206
1.33993	3	0	9	-91.5521
1.33993	1	0	5	-84.0702
1.34093	1	0	3	-93.7008
1.34093	1	0	5	-84.0632
1.34093	3	0	8	-98.1665
1.34093	1	0	4	-92.9082
1.34093	3	0	9	-91.5831
1.34186	1	0	5	-84.0964
1.34193	3	0	8	-98.2092
1.34193	1	0	3	-93.7333
1.34193	1	0	4	-92.9203
1.34193	3	0	9	-91.4946
1.34193	1	0	5	-84.0985
1.34293	1	0	5	-84.176
1.34293	3	0	8	-98.1872
1.34293	1	0	3	-93.6706
1.34293	1	0	4	-92.9501
1.34293	3	0	9	-91.5913
1.34386	3	0	10	-84.5135
1.34393	1	0	4	-92.9468
1.34393	3	0	9	-91.6596
1.34393	3	0	8	-98.0173
1.34393	1	0	3	-93.7446
1.34493	1	0	3	-93.7591
1.34493	1	0	4	-92.9212
1.34493	3	0	9	-91.7484
1.34493	3	0	8	-97.9574
1.34593	1	0	5	-84.1137
1.34593	3	0	8	-97.9696
1.34593	1	0	3	-93.8183
1.34593	1	0	4	-92.9299
1.34593	3	0	9	-91.8068
1.34693	1	0	5	-84.17
1.34693	3	0	9	-91.7793
1.34693	3	0	8	-97.9887
1.34693	1	0	3	-93.8269
1.34693	1	0	4	-93.0183
1.34793	1	0	5	-84.178
1.34793	3	0	9	-91.7615
1.34793	3	0	8	-97.9954
1.34793	1	0	3	-93.8042
1.34793	1	0	4	-93.0424
1.34893	3	0	9	-91.7111
1.34893	1	0	4	-93.0961
1.34893	3	0	8	-98.0354
1.34893	1	0	3	-93.7621
1.34993	3	0	8	-97.9869
1.34993	1	0	3	-93.7415
1.34993	1	0	4	-93.1584
1.35086	3	0	9	-91.6459
1.35093	3	0	8	-98.0022
1.35093	1	0	5	-84.0684
1.35093	1	0	3	-93.7521
1.35093	1	0	4	-93.1851
1.35193	3	0	9	-91.5968
1.35193	1	0	3	-93.7425
1.35193	1	0	4	-93.1713
1.35193	3	0	8	-97.9849
1.35193	1	0	5	-84.0561
1.35293	3	0	9	-91.6374
1.35293	1	0	4	-93.0904
1.35293	1	0	5	-84.1037
1.35293	1	0	3	-93.75
1.35393	3	0	9	-91.6598
1.35393	1	0	3	-93.7025
1.35393	1	0	4	-93.0836
1.35393	3	0	8	-98.0593
1.35393	1	0	5	-84.1445
1.35493	1	0	3	-93.7215
1.35493	1	0	4	-92.9779
1.35493	3	0	8	-97.9756
1.35493	1	0	5	-84.1089
1.35593	3	0	8	-97.8851
1.35593	1	0	3	-93.6747
1.35593	1	0	4	-93.0098
1.35593	1	0	5	-84.0256
1.35693	1	0	3	-93.6305
1.35693	1	0	5	-84.1089
1.35693	3	0	8	-97.9544
1.35693	1	0	4	-92.9031
1.35693	3	0	9	-91.6011
1.35793	1	0	3	-93.6438
1.35793	3	0	8	-97.9171
1.35793	1	0	4	-92.9071
1.35793	3	0	9	-91.7208
1.35793	1	0	5	-84.1265
1.35893	1	0	3	-93.6693
1.35893	3	0	8	-97.8924
1.35893	1	0	4	-92.8726
1.35893	3	0	9	-91.7672
1.35893	1	0	5	-84.0719
1.35993	1	0	3	-93.6886
1.35993	3	0	8	-97.7965
1.35993	1	0	4	-92.9246
1.35993	3	0	9	-91.8698
1.35993	1	0	5	-83.9944
1.36093	1	0	3	-93.6926
1.36093	3	0	8	-97.8414
1.36093	1	0	4	-92.9019
1.36093	3	0	9	-91.9237
1.36093	1	0	5	-83.9721
1.36186	3	0	7	-85.1055
1.36193	1	0	3	-93.6067
1.36193	3	0	8	-97.7111
1.36193	1	0	4	-92.9056
1.36193	3	0	9	-91.8788
1.36193	1	0	5	-83.9772
1.36293	1	0	4	-92.9393
1.36293	3	0	9	-91.9725
1.36293	1	0	3	-93.5915
1.36293	3	0	8	-97.6934
1.36293	1	0	5	-83.9478
1.36393	1	0	4	-92.9863
1.36393	3	0	8	-97.7498
1.36393	1	0	3	-93.6828
1.36393	1	0	5	-84.064
1.36393	3	0	9	-91.9681
1.36493	1	0	4	-92.9965
1.36493	3	0	9	-92.0774
1.36493	3	0	8	-97.7244
1.36493	1	0	3	-93.6706
1.36493	1	0	5	-84.0529
1.36593	3	0	9	-92.0498
1.36593	3	0	8	-97.718
1.36593	1	0	3	-93.6056
1.36593	1	0	5	-84.0504
1.36693	1	0	5	-84.0108
1.36693	3	0	9	-92.0842
1.36693	3	0	8	-97.7226
1.36693	1	0	3	-93.608
1.36793	1	0	5	-84.0843
1.36793	3	0	9	-92.1799
1.36793	3	0	8	-97.6962
1.36793	1	0	3	-93.5702
1.36893	1	0	3	-93.5099
1.36893	3	0	9	-92.1748
1.36893	3	0	8	-97.6413
1.36893	1	0	5	-84.02
1.36993	3	0	9	-92.163
1.36993	1	0	3	-93.4524
1.36993	3	0	8	-97.6546
1.37093	3	0	8	-97.5764
1.37093	1	0	3	-93.4504
1.37093	1	0	4	-93.0475
1.37093	3	0	9	-92.1431
1.37093	1	0	5	-84.0092
1.37193	1	0	3	-93.4128
1.37193	3	0	8	-97.5989
1.37193	1	0	4	-93.0751
1.37193	3	0	9	-92.1596
1.37193	1	0	5	-83.9092
1.37293	1	0	3	-93.4819
1.37293	3	0	8	-97.6449
1.37293	1	0	4	-93.0622
1.37293	3	0	9	-92.1854
1.37293	1	0	5	-83.8666
1.37393	1	0	5	-83.8133
1.37393	3	0	8	-97.6641
1.37393	1	0	3	-93.4731
1.37393	1	0	4	-92.9963
1.37393	3	0	9	-92.1631
1.37493	1	0	3	-93.4246
1.37493	1	0	4	-93.0069
1.37493	3	0	8	-97.7108
1.37493	1	0	5	-83.786
1.37493	3	0	9	-92.17
1.37593	1	0	3	-93.3729
1.37593	3	0	8	-97.6685
1.37593	1	0	4	-92.9359
1.37593	3	0	9	-92.206
1.37593	1	0	5	-83.7661
1.37693	1	0	3	-93.2431
1.37693	1	0	4	-92.9117
1.37693	3	0	8	-97.6406
1.37693	1	0	5	-83.7249
1.37693	3	0	9	-92.2497
1.37786	1	0	3	-93.3561
1.37793	1	0	4	-92.9221
1.37793	3	0	9	-92.2496
1.37793	1	0	5	-83.7361
1.37793	3	0	8	-97.5354
1.37793	1	0	3	-93.3552
1.37893	1	0	5	-83.7634
1.37893	3	0	8	-97.5043
1.37893	1	0	3	-93.3556
1.37893	1	0	4	-92.89
1.37893	3	0	9	-92.1868
1.37986	1	0	1	-90.978
1.37993	1	0	3	-93.3766
1.37993	3	0	8	-97.5156
1.37993	1	0	5	-83.7744
1.37993	3	0	9	-92.3012
1.38093	1	0	3	-93.2842
1.38093	1	0	4	-92.912
1.38093	3	0	8	-97.5051
1.38093	1	0	5	-83.8157
1.38093	3	0	9	-92.3416
1.38193	3	0	8	-97.4873
1.38193	1	0	3	-93.3157
1.38193	1	0	4	-93.0001
1.38193	3	0	9	-92.3363
1.38193	1	0	5	-83.8395
1.38293	1	0	4	-92.9617
1.38293	1	0	5	-83.9297
1.38293	3	0	8	-97.5725
1.38293	1	0	3	-93.3675
1.38293	3	0	9	-92.278
1.38393	1	0	3	-93.3864
1.38393	3	0	8	-97.5131
1.38393	1	0	4	-92.9079
1.38393	3	0	9	-92.3266
1.38393	1	0	5	-84.0315
1.38493	1	0	4	-92.8827
1.38493	1	0	5	-84.0054
1.38493	3	0	8	-97.4605
1.38493	1	0	3	-93.3169
1.38493	3	0	9	-92.3597
1.38593	1	0	3	-93.323
1.38593	3	0	8	-97.5137
1.38593	1	0	4	-92.9459
1.38593	3	0	9	-92.3601
1.38593	1	0	5	-83.999
1.38693	1	0	3	-93.3281
1.38693	1	0	5	-84.0104
1.38693	3	0	8	-97.5634
1.38693	1	0	4	-92.9434
1.38693	3	0	9	-92.3904
1.38793	1	0	3	-93.2924
1.38793	3	0	8	-97.5602
1.38793	1	0	4	-93.0314
1.38793	3	0	9	-92.3895
1.38793	1	0	5	-84.0375
1.38893	1	0	4	-93.048
1.38893	1	0	3	-93.3368
1.38893	3	0	8	-97.5224
1.38893	3	0	9	-92.3528
1.38893	1	0	5	-84.0391
1.38993	3	0	9	-92.431
1.38993	1	0	3	-93.3005
1.38993	1	0	4	-93.1133
1.38993	3	0	8	-97.4903
1.38993	1	0	5	-84.1167
1.39093	1	0	4	-93.1781
1.39093	3	0	8	-97.4406
1.39093	1	0	5	-84.2411
1.39093	3	0	9	-92.412
1.39093	1	0	3	-93.2932
1.39193	1	0	3	-93.2177
1.39193	3	0	8	-97.4189
1.39193	1	0	4	-93.1765
1.39193	3	0	9	-92.3947
1.39193	1	0	5	-84.1578
1.39293	1	0	4	-93.2013
1.39293	1	0	3	-93.2281
1.39293	3	0	8	-97.3066
1.39293	3	0	9	-92.423
1.39293	1	0	5	-84.2804
1.39393	3	0	9	-92.3764
1.39393	1	0	3	-93.1895
1.39393	1	0	4	-93.2802
1.39393	3	0	8	-97.3159
1.39393	1	0	5	-84.2099
1.39486	1	0	4	-93.2811
1.39493	1	0	3	-93.2012
1.39493	1	0	5	-84.3382
1.39493	3	0	8	-97.3055
1.39493	3	0	9	-92.4056
1.39493	1	0	4	-93.3075
1.39593	3	0	8	-97.2975
1.39593	1	0	3	-93.2081
1.39593	1	0	4	-93.2677
1.39593	3	0	9	-92.3435
1.39593	1	0	5	-84.2905
1.39693	1	0	3	-93.1964
1.39693	3	0	8	-97.271
1.39693	1	0	4	-93.2336
1.39693	3	0	9	-92.3801
1.39693	1	0	5	-84.236
1.39793	3	0	8	-97.312
1.39793	1	0	3	-93.1418
1.39793	1	0	4	-93.2382
1.39793	3	0	9	-92.3911
1.39793	1	0	5	-84.2587
1.39893	1	0	3	-93.105
1.39893	3	0	9	-92.4055
1.39893	1	0	5	-84.2678
1.39893	3	0	8	-97.3159
1.39893	1	0	4	-93.288
1.39993	1	0	4	-93.3577
1.39993	1	0	3	-93.1181
1.39993	3	0	8	-97.3885
1.39993	3	0	9	-92.3968
1.39993	1	0	5	-84.3736
1.40093	1	0	4	-93.4089
1.40093	1	0	5	-84.4508
1.40093	3	0	8	-97.4244
1.40093	1	0	3	-93.2128
1.40093	3	0	9	-92.4192
1.40193	1	0	4	-93.3844
1.40193	1	0	3	-93.1912
1.40193	3	0	9	-92.3975
1.40193	1	0	5	-84.513
1.40193	3	0	8	-97.3824
1.40293	1	0	5	-84.5586
1.40293	3	0	8	-97.3778
1.40293	1	0	3	-93.2098
1.40293	3	0	9	-92.3189
1.40393	1	0	5	-84.5911
1.40393	3	0	8	-97.3219
1.40393	1	0	3	-93.2284
1.40393	3	0	9	-92.2927
1.40493	1	0	5	-84.5709
1.40493	3	0	8	-97.3182
1.40493	1	0	3	-93.2564
1.40493	3	0	9	-92.2561
1.40593	3	0	8	-97.3222
1.40593	1	0	3	-93.1386
1.40593	3	0	9	-92.2023
1.40693	1	0	5	-84.4073
1.40693	3	0	8	-97.2758
1.40693	1	0	3	-93.1885
1.40693	3	0	9	-92.1377
1.40793	1	0	5	-84.4476
1.40793	3	0	8	-97.2638
1.40793	1	0	3	-93.1562
1.40793	3	0	9	-92.1433
1.40893	3	0	8	-97.2814
1.40893	1	0	3	-93.1302
1.40893	3	0	9	-92.1346
1.40993	3	0	9	-92.0599
1.40993	3	0	8	-97.3313
1.40993	1	0	3	-93.0977
1.41086	3	0	6	-89.1674
1.41093	3	0	9	-91.9427
1.41093	3	0	8	-97.4138
1.41093	1	0	3	-93.2151
1.41193	1	0	5	-84.4934
1.41193	3	0	9	-91.9745
1.41193	3	0	8	-97.4052
1.41193	1	0	3	-93.3044
1.41293	1	0	5	-84.5142
1.41293	3	0	8	-97.4131
1.41293	1	0	3	-93.3453
1.41386	1	0	2	-87.0613
1.41386	3	0	8	-97.337
1.41393	3	0	9	-91.9427
1.41393	1	0	3	-93.292
1.41393	3	0	8	-97.3123
1.41493	3	0	9	-92.0175
1.41493	1	0	3	-93.3239
1.41493	3	0	8	-97.2486
1.41593	3	0	9	-92.0645
1.41593	1	0	3	-93.2682
1.41593	3	0	8	-97.3538
1.41693	3	0	9	-92.1172
1.41693	1	0	3	-93.2833
1.41693	3	0	8	-97.2591
1.41793	1	0	3	-93.3158
1.41793	3	0	8	-97.2116
1.41893	3	0	9	-92.0705
1.41893	1	0	3	-93.4086
1.41893	3	0	8	-97.2051
1.41993	3	0	9	-92.0003
1.41993	1	0	3	-93.4606
1.41993	3	0	8	-97.1743
1.42093	1	0	3	-93.4281
1.42093	3	0	8	-97.1982
1.42093	3	0	9	-92.0089
1.42186	1	0	5	-84.389
1.42193	1	0	3	-93.4646
1.42193	3	0	8	-97.1461
1.42293	3	0	8	-97.1864
1.42293	3	0	9	-92.0431
1.42386	3	0	10	-83.9105
1.42393	3	0	8	-97.2946
1.42393	3	0	9	-92.0719
1.42493	1	0	3	-93.3236
1.42493	3	0	8	-97.3602
1.42493	3	0	9	-92.0847
1.42593	1	0	3	-93.3996
1.42593	3	0	8	-97.4056
1.42593	3	0	9	-92.0869
1.42693	1	0	3	-93.4759
1.42693	3	0	8	-97.3886
1.42693	3	0	9	-92.0709
1.42793	3	0	9	-92.0889
1.42793	3	0	8	-97.3762
1.42893	3	0	9	-92.1621
1.42893	3	0	8	-97.442
1.42993	3	0	9	-92.1782
1.42993	1	0	3	-93.4086
1.42993	3	0	8	-97.3991
1.43086	3	0	9	-92.15
1.43093	1	0	3	-93.3938
1.43093	3	0	8	-97.389
1.43193	3	0	8	-97.381
1.43493	1	0	3	-93.3859
1.43493	3	0	8	-97.575
1.43593	1	0	3	-93.4123
1.43593	3	0	8	-97.5351
1.44186	3	0	7	-85.1415
1.45786	1	0	3	-93.4282
1.45986	1	0	1	-91.0762
1.47486	1	0	4	-93.2976
1.49086	3	0	6	-89.1479
1.49386	1	0	2	-87.5689
1.49386	3	0	8	-97.6879
1.50186	1	0	5	-84.9389
1.50386	3	0	10	-83.9808
1.51086	3	0	9	-92.7441
1.52186	3	0	7	-85.6007
1.53786	1	0	3	-93.0583
1.53986	1	0	1	-91.0205
1.55486	1	0	4	-93.921
1.57086	3	0	6	-89.6288
1.57386	1	0	2	-87.068
1.57386	3	0	8	-97.963
1.58186	1	0	5	-85.1197
1.58386	3	0	10	-84.0207
1.59086	3	0	9	-92.6871
1.60186	3	0	7	-85.2107
1.61786	1	0	3	-92.8
1.61986	1	0	1	-90.266
1.63486	1	0	4	-93.3931
1.65086	3	0	6	-90.3935
1.65386	1	0	2	-87.0872
1.65386	3	0	8	-98.3525
1.66186	1	0	5	-85.6047
1.66386	3	0	10	-84.2048
1.67086	3	0	9	-93.3391
1.68186	3	0	7	-85.053
1.69786	1	0	3	-92.1479
1.69986	1	0	1	-90.4276
1.71486	1	0	4	-93.1493
1.73086	3	0	6	-90.2069
1.73386	1	0	2	-87.2398
1.73386	3	0	8	-98.479
1.74186	1	0	5	-85.977
1.74386	3	0	10	-84.5283
1.75086	3	0	9	-93.4329
1.76186	3	0	7	-85.7009
1.77786	1	0	3	-91.2418
1.77986	1	0	1	-90.1687
1.79486	1	0	4	-94.169
1.81086	3	0	6	-90.8632
1.81386	1	0	2	-87.9638
1.81386	3	0	8	-97.935
1.82186	1	0	5	-85.421
1.82386	3	0	10	-84.2276
1.83086	3	0	9	-92.8703
1.84186	3	0	7	-86.0356
1.85786	1	0	3	-91.1274
1.85986	1	0	1	-90.3546
1.87486	1	0	4	-94.3467
1.89086	3	0	6	-90.3854
1.89386	1	0	2	-87.3995
1.89386	3	0	8	-97.6373
1.90186	1	0	5	-85.8379
1.90386	3	0	10	-83.8407
1.91086	3	0	9	-93.5369
1.92186	3	0	7	-85.9593
1.93786	1	0	3	-90.6446
1.93986	1	0	1	-91.6258
1.95486	1	0	4	-94.6901
1.97086	3	0	6	-90.5866
1.97386	1	0	2	-88.3866
1.97386	3	0	8	-97.1005
1.98186	1	0	5	-85.516
1.98386	3	0	10	-83.3545
1.99086	3	0	9	-93.9531
2.00186	3	0	7	-86.318
2.01786	1	0	3	-90.6961
2.01986	1	0	1	-92.4377
2.03486	1	0	4	-94.8798
2.05086	3	0	6	-90.486
2.05386	1	0	2	-88.3053
2.05386	3	0	8	-96.8273
2.06186	1	0	5	-85.2498
2.06386	3	0	10	-82.8041
2.07086	3	0	9	-94.3858
2.08186	3	0	7	-86.3986
2.09786	1	0	3	-90.7963
2.09986	1	0	1	-91.6314
2.11486	1	0	4	-95.2791
2.13086	3	0	6	-89.9272
2.13386	1	0	2	-87.6203
2.13386	3	0	8	-96.4799
2.14186	1	0	5	-85.9655
2.14386	3	0	10	-82.9994
2.15086	3	0	9	-94.2279
2.16186	3	0	7	-87.3115
2.17786	1	0	3	-91.1023
2.17986	1	0	1	-91.6572
2.19486	1	0	4	-94.3541
2.21086	3	0	6	-89.0069
2.21386	1	0	2	-87.5717
2.21386	3	0	8	-96.0405
2.22186	1	0	5	-86.049
2.22386	3	0	10	-82.7787
2.23086	3	0	9	-94.5689
2.24186	3	0	7	-88.3856
2.25786	1	0	3	-90.3083
2.25986	1	0	1	-91.343
2.27486	1	0	4	-94.801
2.29086	3	0	6	-90.5092
2.29386	1	0	2	-88.4492
2.29386	3	0	8	-96.2862
2.30186	1	0	5	-85.5713
2.30386	3	0	10	-83.2023
2.31086	3	0	9	-94.5858
2.32186	3	0	7	-88.8703
2.33786	1	0	3	-89.8321
2.33986	1	0	1	-91.4504
2.35486	1	0	4	-94.7373
2.37086	3	0	6	-90.5961
2.37386	1	0	2	-87.8502
2.37386	3	0	8	-96.5647
2.38186	1	0	5	-85.2484
2.38386	3	0	10	-82.8444
2.39086	3	0	9	-94.7612
2.40186	3	0	7	-88.9081
2.41786	1	0	3	-90.1832
2.41986	1	0	1	-92.2179
2.43486	1	0	4	-94.1882
2.45086	3	0	6	-91.0474
2.45386	1	0	2	-87.1288
2.45386	3	0	8	-95.815
2.46186	1	0	5	-85.4212
2.46386	3	0	10	-82.2284
2.47086	3	0	9	-96.3331
2.48186	3	0	7	-89.0898
2.49786	1	0	3	-89.7096
2.49986	1	0	1	-91.5952
2.51486	1	0	4	-93.9954
2.53086	3	0	6	-91.3067
2.53386	1	0	2	-87.1999
2.53386	3	0	8	-95.3149
2.54186	1	0	5	-84.4723
2.54386	3	0	10	-83.0131
2.55086	3	0	9	-96.0273
2.56186	3	0	7	-88.865
2.57786	1	0	3	-90.1786
2.57986	1	0	1	-91.7496
2.59486	1	0	4	-93.7591
2.61086	3	0	6	-91.3989
2.61386	1	0	2	-87.6556
2.61386	3	0	8	-94.4414
2.62186	1	0	5	-84.5366
2.62386	3	0	10	-83.0404
2.63086	3	0	9	-96.7856
2.64186	3	0	7	-89.4299
2.65786	1	0	3	-90.314
2.65986	1	0	1	-91.7054
2.67486	1	0	4	-93.6912
2.69086	3	0	6	-91.8683
2.69386	1	0	2	-87.5954
2.69386	3	0	8	-94.1878
2.70186	1	0	5	-84.7472
2.70386	3	0	10	-83.1958
2.71086	3	0	9	-96.1912
2.72186	3	0	7	-89.7152
2.73786	1	0	3	-90.1741
2.73986	1	0	1	-91.5194
2.75486	1	0	4	-93.5258
2.77086	3	0	6	-92.1829
2.77386	1	0	2	-87.0587
2.77386	3	0	8	-94.2781
2.78186	1	0	5	-85.3648
2.78386	3	0	10	-83.4968
2.79086	3	0	9	-96.1537
2.80186	3	0	7	-89.4753
2.81786	1	0	3	-90.5252
2.81986	1	0	1	-91.6144
2.83486	1	0	4	-93.7307
2.85086	3	0	6	-92.2115
2.85386	1	0	2	-87.4022
2.85386	3	0	8	-93.5708
2.86186	1	0	5	-85.2585
2.86386	3	0	10	-83.2985
2.87086	3	0	9	-95.9879
2.88186	3	0	7	-90.1538
2.89786	1	0	3	-90.2048
2.89986	1	0	1	-91.4535
2.91486	1	0	4	-93.9172
2.93086	3	0	6	-92.6115
2.93386	1	0	2	-87.0398
2.93386	3	0	8	-92.8621
2.94186	1	0	5	-86.0374
2.94386	3	0	10	-82.4933
2.95086	3	0	9	-96.2753
2.96186	3	0	7	-90.5993
2.97786	1	0	3	-90.791
2.97986	1	0	1	-91.4902
2.99486	1	0	4	-94.5429
3.01086	3	0	6	-92.8797
3.01386	1	0	2	-86.1808
3.01386	3	0	8	-92.9305
3.02186	1	0	5	-86.1888
3.02386	3	0	10	-83.3065
3.03086	3	0	9	-96.0197
3.04186	3	0	7	-90.211
3.05786	1	0	3	-90.7259
3.05986	1	0	1	-91.1775
3.07486	1	0	4	-94.4323
3.09086	3	0	6	-92.3201
3.09386	1	0	2	-85.8851
3.09386	3	0	8	-93.646
3.10186	1	0	5	-86.1877
3.10386	3	0	10	-83.4894
3.11086	3	0	9	-96.2514
3.12186	3	0	7	-89.993
3.13786	1	0	3	-90.4546
3.13986	1	0	1	-90.8424
3.15486	1	0	4	-94.9735
3.17086	3	0	6	-91.6198
3.17386	1	0	2	-85.6093
3.17386	3	0	8	-93.7185
3.18186	1	0	5	-86.5635
3.18386	3	0	10	-83.8097
3.19086	3	0	9	-95.5441
3.20186	3	0	7	-89.8757
3.21786	1	0	3	-89.6709
3.21986	1	0	1	-90.696
3.23486	1	0	4	-94.9647
3.25086	3	0	6	-91.4747
3.25386	1	0	2	-85.4056
3.25386	3	0	8	-92.3826
3.26186	1	0	5	-86.2505
3.26386	3	0	10	-83.3601
3.27086	3	0	9	-95.2813
3.28186	3	0	7	-90.4947
3.29786	1	0	3	-89.5703
3.29986	1	0	1	-91.2722
3.31486	1	0	4	-95.1818
3.33086	3	0	6	-91.7955
3.33386	1	0	2	-84.8415
3.33386	3	0	8	-91.8775
3.34186	1	0	5	-85.7805
3.34386	3	0	10	-83.6877
3.35086	3	0	9	-95.4287
3.36186	3	0	7	-90.4929
3.37786	1	0	3	-89.2755
3.37986	1	0	1	-91.7113
3.39486	1	0	4	-96.1559
3.41086	3	0	6	-91.6814
3.41386	1	0	2	-85.983
3.41386	3	0	8	-91.3579
3.42186	1	0	5	-85.1481
3.42386	3	0	10	-84.0091
3.43086	3	0	9	-95.4374
3.44186	3	0	7	-90.4766
3.45786	1	0	3	-89.3614
3.45986	1	0	1	-92.349
3.47486	1	0	4	-96.5682
3.49086	3	0	6	-91.8224
3.49386	1	0	2	-86.3446
3.49386	3	0	8	-91.2945
3.50186	1	0	5	-85.2436
3.50386	3	0	10	-83.8285
3.51086	3	0	9	-95.364
3.52186	3	0	7	-90.857
3.53786	1	0	3	-88.8845
3.53986	1	0	1	-91.64
3.55486	1	0	4	-96.4596
3.57086	3	0	6	-92.0812
3.57386	1	0	2	-86.8085
3.57386	3	0	8	-91.4735
3.58186	1	0	5	-85.059
3.58386	3	0	10	-84.4131
3.59086	3	0	9	-95.4778
3.60186	3	0	7	-90.7745
3.61786	1	0	3	-88.9109
3.61986	1	0	1	-91.0912
3.63486	1	0	4	-96.3367
3.65086	3	0	6	-92.1913
3.65386	1	0	2	-87.1826
3.65386	3	0	8	-91.2278
3.66186	1	0	5	-85.641
3.66386	3	0	10	-85.0924
3.67086	3	0	9	-94.7454
3.68186	3	0	7	-91.1419
3.69786	1	0	3	-89.1442
3.69986	1	0	1	-90.2726
3.71486	1	0	4	-96.5725
3.73086	3	0	6	-92.4871
3.73386	1	0	2	-86.7214
3.73386	3	0	8	-91.7189
3.74186	1	0	5	-86.2872
3.74386	3	0	10	-85.3786
3.75086	3	0	9	-95.1549
3.76186	3	0	7	-91.3521
3.77786	1	0	3	-89.2377
3.77986	1	0	1	-89.931
3.79486	1	0	4	-96.464
3.81086	3	0	6	-91.5782
3.81386	1	0	2	-87.4143
3.81386	3	0	8	-92.6216
3.82186	1	0	5	-85.8407
3.82386	3	0	10	-86.0126
3.83086	3	0	9	-93.9282
3.84186	3	0	7	-91.4837
3.85786	1	0	3	-88.5779
3.85986	1	0	1	-90.1871
3.87486	1	0	4	-96.092
3.89086	3	0	6	-90.8323
3.89386	1	0	2	-87.2267
3.89386	3	0	8	-93.2979
3.90186	1	0	5	-85.9083
3.90386	3	0	10	-85.9242
3.91086	3	0	9	-93.6952
3.92186	3	0	7	-91.995
3.93786	1	0	3	-87.5334
3.93986	1	0	1	-90.1135
3.95486	1	0	4	-96.098
3.97086	3	0	6	-91.07
3.97386	1	0	2	-87.8792
3.97386	3	0	8	-93.49
3.98186	1	0	5	-85.107
3.98386	3	0	10	-86.3613
3.99086	3	0	9	-93.653
4.00186	3	0	7	-91.4136
4.01786	1	0	3	-87.6576
4.01986	1	0	1	-90.8066
4.03486	1	0	4	-95.3716
4.05086	3	0	6	-91.5527
4.05386	1	0	2	-87.5597
4.05386	3	0	8	-93.5066
4.06186	1	0	5	-85.4407
4.06386	3	0	10	-86.6624
4.07086	3	0	9	-93.9631
4.08186	3	0	7	-90.5548
4.09786	1	0	3	-87.8695
4.09986	1	0	1	-90.9238
4.11486	1	0	4	-95.8586
4.13086	3	0	6	-91.9194
4.13386	1	0	2	-87.756
4.13386	3	0	8	-94.0488
4.14186	1	0	5	-85.4306
4.14386	3	0	10	-86.6823
4.15086	3	0	9	-94.018
4.16186	3	0	7	-90.1528
4.17786	1	0	3	-88.2767
4.17986	1	0	1	-90.8015
4.19486	1	0	4	-95.0658
4.21086	3	0	6	-91.7767
4.21386	1	0	2	-87.7551
4.21386	3	0	8	-94.0993
4.22186	1	0	5	-85.4572
4.22386	3	0	10	-87.6867
4.23086	3	0	9	-93.8906
4.24186	3	0	7	-89.9526
4.25786	1	0	3	-87.3583
4.25986	1	0	1	-90.4812
4.27486	1	0	4	-94.6916
4.29086	3	0	6	-91.1975
4.29386	1	0	2	-87.7593
4.29386	3	0	8	-95.0928
4.30186	1	0	5	-84.7816
4.30386	3	0	10	-87.6703
4.31086	3	0	9	-93.7937
4.32186	3	0	7	-90.382
4.33786	1	0	3	-88.1908
4.33986	1	0	1	-89.6438
4.35486	1	0	4	-94.9764
4.37086	3	0	6	-91.1399
4.37386	1	0	2	-88.0444
4.37386	3	0	8	-94.6253
4.38186	1	0	5	-85.0834
4.38386	3	0	10	-88.0522
4.39086	3	0	9	-94.1063
4.40186	3	0	7	-90.8812
4.41786	1	0	3	-88.0539
4.41986	1	0	1	-89.5715
4.43486	1	0	4	-94.6319
4.45086	3	0	6	-91.3934
4.45386	1	0	2	-87.8799
4.45386	3	0	8	-95.0322
4.46186	1	0	5	-85.6811
4.46386	3	0	10	-88.3224
4.47086	3	0	9	-94.545
4.48186	3	0	7	-91.0153
4.49786	1	0	3	-87.6949
4.49986	1	0	1	-89.0681
4.51486	1	0	4	-94.2533
4.53086	3	0	6	-91.2494
4.53386	1	0	2	-88.7293
4.53386	3	0	8	-94.1429
4.54186	1	0	5	-85.3188
4.54386	3	0	10	-87.7935
4.55086	3	0	9	-94.4542
4.56186	3	0	7	-90.8413
4.57786	1	0	3	-86.6338
4.57986	1	0	1	-88.3078
4.59486	1	0	4	-94.563
4.61086	3	0	6	-91.608
4.61386	1	0	2	-89.1657
4.61386	3	0	8	-94.2943
4.62186	1	0	5	-85.9498
4.62386	3	0	10	-88.1077
4.63086	3	0	9	-94.5642
4.64186	3	0	7	-91.0372
4.65786	1	0	3	-87.409
4.65986	1	0	1	-87.9068
4.67486	1	0	4	-94.8427
4.69086	3	0	6	-91.5993
4.69386	1	0	2	-88.7651
4.69386	3	0	8	-94.6264
4.70186	1	0	5	-85.5514
4.70386	3	0	10	-87.6918
4.71086	3	0	9	-94.2179
4.72186	3	0	7	-91.1709
4.73786	1	0	3	-87.3093
4.73986	1	0	1	-88.5419
4.75486	1	0	4	-94.7287
4.77086	3	0	6	-92.4162
4.77386	1	0	2	-88.6571
4.77386	3	0	8	-95.0548
4.78186	1	0	5	-85.8169
